image_name,true_class,predicted_class,confidence,detected,error
happy51_jpg.rf.0e5bbcf73e78bc33a66ae918951c605a.jpg,happy,happy,0.7840354442596436,True,
happy65_jpg.rf.5a37579c11e9ea8ac8f5e098d01926bc.jpg,happy,happy,0.9354583621025085,True,
9294.png,happy,happy,0.948503315448761,True,
20547.png,happy,happy,0.42329612374305725,True,
15339.png,happy,happy,0.44667890667915344,True,
355644766.png,happy,happy,0.9104917645454407,True,
24522.png,happy,happy,0.9087848663330078,True,
27203.png,happy,happy,0.8575822710990906,True,
801708900.png,happy,happy,0.9459936618804932,True,
181752362.png,happy,happy,0.879654586315155,True,
34487.png,happy,happy,0.921235203742981,True,
26068.png,happy,happy,0.7088148593902588,True,
14964.png,happy,happy,0.8836922645568848,True,
304469577.png,happy,happy,0.42286232113838196,True,
15908.png,happy,unknown,0.0,False,Nenhum rosto detectado
17104.png,happy,surprise,0.873119592666626,True,
260323827.png,happy,happy,0.9280961155891418,True,
30342.png,happy,happy,0.9431973099708557,True,
647770982.png,happy,happy,0.6222103238105774,True,
786841671.png,happy,content,0.5952612161636353,True,
109655403.png,happy,happy,0.923122227191925,True,
338938084.png,happy,surprise,0.49248167872428894,True,
27011.png,happy,happy,0.8837601542472839,True,
270411108.png,happy,happy,0.9258950352668762,True,
26720.png,happy,unknown,0.0,False,Nenhum rosto detectado
283306083.png,happy,happy,0.9158211350440979,True,
16519.png,happy,unknown,0.0,False,Nenhum rosto detectado
618455769.png,happy,happy,0.8651036024093628,True,
5800.png,happy,happy,0.9168769717216492,True,
16678.png,happy,happy,0.9101886749267578,True,
779716969.png,happy,happy,0.8504924178123474,True,
635813711.png,happy,happy,0.6646263599395752,True,
2411.png,happy,unknown,0.0,False,Nenhum rosto detectado
231624174.png,happy,neutral,0.7972573041915894,True,
34033.png,happy,happy,0.6289876699447632,True,
18526.png,happy,surprise,0.4184704124927521,True,
336727884.png,happy,content,0.560175895690918,True,
19771.png,happy,surprise,0.5677391886711121,True,
1900.png,happy,happy,0.44894394278526306,True,
929396957.png,happy,happy,0.6788095235824585,True,
31214.png,happy,happy,0.8396850824356079,True,
10351.png,happy,happy,0.7867396473884583,True,
499466069.png,happy,happy,0.9068715572357178,True,
35304.png,happy,happy,0.9153803586959839,True,
935412209.png,happy,happy,0.931310772895813,True,
163904927.png,happy,happy,0.9022687673568726,True,
12627.png,happy,unknown,0.0,False,Nenhum rosto detectado
596563510.png,happy,sad,0.4688921570777893,True,
53336148.png,happy,neutral,0.4359847903251648,True,
389922421.png,happy,happy,0.8650037050247192,True,
677317757.png,happy,happy,0.9023053646087646,True,
5200.png,happy,happy,0.8931724429130554,True,
416613413.png,happy,unknown,0.0,False,Nenhum rosto detectado
182293193.png,happy,happy,0.737457275390625,True,
13469.png,happy,happy,0.9362710118293762,True,
2341.png,happy,happy,0.9088606238365173,True,
599264240.png,happy,unknown,0.0,False,Nenhum rosto detectado
7978.png,happy,content,0.6442961692810059,True,
401684639.png,happy,happy,0.8645099997520447,True,
13522.png,happy,surprise,0.5719239711761475,True,
23350.png,happy,surprise,0.7450453042984009,True,
25325.png,happy,happy,0.816400408744812,True,
653166697.png,happy,unknown,0.0,False,Nenhum rosto detectado
267061456.png,happy,happy,0.7154420614242554,True,
470581049.png,happy,happy,0.8844852447509766,True,
10990.png,happy,unknown,0.0,False,Nenhum rosto detectado
835574076.png,happy,happy,0.95439612865448,True,
17804.png,happy,content,0.6323257684707642,True,
