image_name,true_class,predicted_class,confidence,detected,error
hqdefault.jpg,happy,happy,0.6616058945655823,True,
GettyImages-565706549-949x534.jpg,happy,unknown,0.0,False,Nenhum rosto detectado
952081072.png,happy,fear,0.5404933094978333,True,
18225.png,happy,content,0.793224573135376,True,
17670.png,happy,happy,0.8672349452972412,True,
1409.png,happy,content,0.4620245099067688,True,
438404116.png,happy,happy,0.9495313167572021,True,
417386782.png,happy,content,0.8937565684318542,True,
558523334.png,happy,happy,0.9520245790481567,True,
17936.png,happy,happy,0.9175991415977478,True,
995.png,happy,happy,0.9235572814941406,True,
21664.png,happy,happy,0.617615818977356,True,
114662207.png,happy,surprise,0.43179163336753845,True,
22232.png,happy,unknown,0.0,False,Nenhum rosto detectado
809.png,happy,content,0.8063966631889343,True,
35404.png,happy,happy,0.6163686513900757,True,
227753451.png,happy,neutral,0.4892667233943939,True,
380677774.png,happy,content,0.6274368762969971,True,
30948.png,happy,happy,0.9323087334632874,True,
19666.png,happy,surprise,0.6107866764068604,True,
234285497.png,happy,happy,0.791692316532135,True,
34669.png,happy,unknown,0.0,False,Nenhum rosto detectado
5509.png,happy,unknown,0.0,False,Nenhum rosto detectado
29177.png,happy,happy,0.8617842197418213,True,
13374.png,happy,surprise,0.48105013370513916,True,
4710.png,happy,happy,0.9360190629959106,True,
22870.png,happy,happy,0.9376879930496216,True,
769223237.png,happy,unknown,0.0,False,Nenhum rosto detectado
710518347.png,happy,happy,0.9189782738685608,True,
862298823.png,happy,happy,0.8633193969726562,True,
10343.png,happy,happy,0.88942551612854,True,
239543570.png,happy,happy,0.7849462628364563,True,
33017.png,happy,happy,0.9272154569625854,True,
31833.png,happy,happy,0.9294412732124329,True,
24755.png,happy,surprise,0.973692774772644,True,
868477831.png,happy,unknown,0.0,False,Nenhum rosto detectado
125637977.png,happy,unknown,0.0,False,Nenhum rosto detectado
718539635.png,happy,happy,0.9166767597198486,True,
276567572.png,happy,happy,0.5437273979187012,True,
17229.png,happy,happy,0.9162333607673645,True,
34786.png,happy,happy,0.8488582372665405,True,
195502212.png,happy,happy,0.90035480260849,True,
765084320.png,happy,surprise,0.5715621709823608,True,
806380003.png,happy,happy,0.8508483171463013,True,
7020.png,happy,surprise,0.6843499541282654,True,
17372.png,happy,happy,0.5062596797943115,True,
33415.png,happy,happy,0.8961571455001831,True,
804938678.png,happy,happy,0.7231821417808533,True,
11851.png,happy,happy,0.7893328070640564,True,
7590.png,happy,happy,0.889431357383728,True,
22138.png,happy,happy,0.43806692957878113,True,
1885.png,happy,happy,0.9485231041908264,True,
493689108.png,happy,happy,0.9469006657600403,True,
7629.png,happy,unknown,0.0,False,Nenhum rosto detectado
812559253.png,happy,happy,0.9269360899925232,True,
33630.png,happy,sad,0.5206624269485474,True,
