image_name,true_class,predicted_class,confidence,detected,error
happy92_jpg.rf.6833d71e43ab3de3daca5fad066034ae.jpg,happy,happy,0.8147631883621216,True,
happy215_jpg.rf.e7fbd511b1655f0ba9c454846f18f960.jpg,happy,happy,0.9604523181915283,True,
happy133_jpg.rf.95f0780470d7ac4ce1679f692fe85925.jpg,happy,happy,0.8463022708892822,True,
happy180_jpg.rf.dd1a066006a7f9105f8ab9849f1e3b63.jpg,happy,happy,0.938357412815094,True,
12091.png,happy,happy,0.8158433437347412,True,
895572340.png,happy,happy,0.7882594466209412,True,
396995582.png,happy,neutral,0.7865183353424072,True,
442378442.png,happy,happy,0.9224842190742493,True,
654783129.png,happy,happy,0.9321058392524719,True,
12709.png,happy,surprise,0.7886075377464294,True,
190923760.png,happy,happy,0.567037045955658,True,
24508.png,happy,happy,0.6156580448150635,True,
881658857.png,happy,happy,0.9377844333648682,True,
8943.png,happy,happy,0.7411218285560608,True,
958543003.png,happy,happy,0.446132093667984,True,
1032.png,happy,happy,0.841663658618927,True,
13762.png,happy,surprise,0.6532641053199768,True,
3234.png,happy,sad,0.41664156317710876,True,
544987414.png,happy,neutral,0.4191820025444031,True,
16150.png,happy,happy,0.9486745595932007,True,
551999077.png,happy,content,0.5950433015823364,True,
16421.png,happy,sad,0.7580417394638062,True,
590779018.png,happy,unknown,0.0,False,Nenhum rosto detectado
31303.png,happy,happy,0.7584999799728394,True,
16541.png,happy,content,0.842919111251831,True,
402293088.png,happy,happy,0.49503543972969055,True,
172746026.png,happy,happy,0.7563438415527344,True,
72296028.png,happy,content,0.6907750368118286,True,
714837280.png,happy,surprise,0.5300837755203247,True,
23923.png,happy,happy,0.47803303599357605,True,
477753335.png,happy,happy,0.674212634563446,True,
312390432.png,happy,surprise,0.5991151332855225,True,
4512.png,happy,happy,0.93778395652771,True,
788763298.png,happy,happy,0.9525438547134399,True,
18045.png,happy,happy,0.6317161321640015,True,
34587.png,happy,happy,0.5432766675949097,True,
112147279.png,happy,surprise,0.9226773381233215,True,
260420487.png,happy,unknown,0.0,False,Nenhum rosto detectado
31370.png,happy,happy,0.8461828827857971,True,
32862.png,happy,neutral,0.7416481971740723,True,
435034651.png,happy,happy,0.48276761174201965,True,
826752461.png,happy,neutral,0.7506452798843384,True,
2824.png,happy,neutral,0.4359847903251648,True,
946417651.png,happy,happy,0.7893328070640564,True,
68294278.png,happy,happy,0.5845249891281128,True,
645288357.png,happy,happy,0.8447112441062927,True,
203479456.png,happy,happy,0.9496712684631348,True,
155602239.png,happy,happy,0.9407585859298706,True,
989933183.png,happy,happy,0.6825739145278931,True,
2211.png,happy,happy,0.6023341417312622,True,
113579847.png,happy,surprise,0.5012961626052856,True,
357655706.png,happy,happy,0.9144099354743958,True,
607214591.png,happy,happy,0.8658031225204468,True,
193379575.png,happy,happy,0.5192109942436218,True,
1491.png,happy,content,0.6612645387649536,True,
71708106.png,happy,happy,0.9548283815383911,True,
957963940.png,happy,happy,0.9010257124900818,True,
6126.png,happy,happy,0.950838565826416,True,
804548120.png,happy,happy,0.9215519428253174,True,
35295.png,happy,happy,0.9028608798980713,True,
