image_name,true_class,predicted_class,confidence,detected,error
happy151_jpg.rf.3a57dd6c15ad6b50df7c6a1b1d8ebaa6.jpg,happy,happy,0.8539817333221436,True,
happy96_jpg.rf.43a432f775f4450c2af289ef410f8971.jpg,happy,content,0.6026071310043335,True,
happy246_jpg.rf.298991edca53b08b30df96117d9d229e.jpg,happy,happy,0.9252735376358032,True,
happy170_jpg.rf.3748c40e54906be2758c185d154e2643.jpg,happy,happy,0.7336533069610596,True,
348.png,happy,happy,0.9447741508483887,True,
31106.png,happy,happy,0.8627540469169617,True,
972795835.png,happy,unknown,0.0,False,Nenhum rosto detectado
637411340.png,happy,happy,0.559388279914856,True,
35016.png,happy,fear,0.43577784299850464,True,
517380612.png,happy,happy,0.4259830117225647,True,
668832791.png,happy,unknown,0.0,False,Nenhum rosto detectado
839298102.png,happy,surprise,0.6422646045684814,True,
220392688.png,happy,happy,0.8094655275344849,True,
6204.png,happy,happy,0.9038521647453308,True,
32627.png,happy,happy,0.756884753704071,True,
945216790.png,happy,happy,0.5601047277450562,True,
3595.png,happy,disgust,0.5818143486976624,True,
8359.png,happy,happy,0.8399465084075928,True,
173995161.png,happy,content,0.609813392162323,True,
336473002.png,happy,unknown,0.0,False,Nenhum rosto detectado
9641.png,happy,happy,0.9280849099159241,True,
879469911.png,happy,happy,0.6788449287414551,True,
2701.png,happy,content,0.5160235166549683,True,
907663504.png,happy,content,0.8613917231559753,True,
28320.png,happy,happy,0.8772165179252625,True,
27199.png,happy,happy,0.9448269605636597,True,
34867.png,happy,happy,0.950838565826416,True,
33107.png,happy,content,0.5144103169441223,True,
948512409.png,happy,surprise,0.5619057416915894,True,
12095.png,happy,happy,0.6497969627380371,True,
7231.png,happy,happy,0.8748058080673218,True,
412610803.png,happy,happy,0.8542163372039795,True,
26579.png,happy,neutral,0.7972573041915894,True,
17376.png,happy,surprise,0.8672055006027222,True,
717638935.png,happy,happy,0.9214410781860352,True,
25714.png,happy,happy,0.9571802020072937,True,
846149188.png,happy,disgust,0.4826347231864929,True,
8662.png,happy,happy,0.9395696520805359,True,
18056.png,happy,happy,0.6955162286758423,True,
1478.png,happy,unknown,0.0,False,Nenhum rosto detectado
7800.png,happy,unknown,0.0,False,Nenhum rosto detectado
1915.png,happy,fear,0.5983912348747253,True,
855794306.png,happy,happy,0.944752037525177,True,
347206893.png,happy,happy,0.7163052558898926,True,
10635.png,happy,happy,0.8675327897071838,True,
12787.png,happy,happy,0.8287664651870728,True,
188299171.png,happy,surprise,0.6787197589874268,True,
5386.png,happy,neutral,0.7973089218139648,True,
32333.png,happy,content,0.8264769315719604,True,
10019.png,happy,content,0.8778812885284424,True,
12545.png,happy,happy,0.8916282653808594,True,
720538102.png,happy,happy,0.6244537830352783,True,
483282962.png,happy,happy,0.9034392237663269,True,
968508298.png,happy,happy,0.925302267074585,True,
22058.png,happy,happy,0.5084567070007324,True,
25118.png,happy,unknown,0.0,False,Nenhum rosto detectado
30098.png,happy,happy,0.7476015090942383,True,
114107644.png,happy,happy,0.6516363620758057,True,
43593848.png,happy,happy,0.8656099438667297,True,
254.png,happy,content,0.8458946943283081,True,
693.png,happy,neutral,0.6323286294937134,True,
953165274.png,happy,happy,0.9238764047622681,True,
146572330.png,happy,content,0.4636390507221222,True,
8904.png,happy,unknown,0.0,False,Nenhum rosto detectado
1048.png,happy,happy,0.9295679926872253,True,
303505061.png,happy,content,0.8616514801979065,True,
857108128.png,happy,happy,0.9229827523231506,True,
29240.png,happy,happy,0.8407788872718811,True,
340569253.png,happy,happy,0.7721582651138306,True,
17621.png,happy,unknown,0.0,False,Nenhum rosto detectado
783817849.png,happy,unknown,0.0,False,Nenhum rosto detectado
913677055.png,happy,happy,0.8885456323623657,True,
14262.png,happy,unknown,0.0,False,Nenhum rosto detectado
24203.png,happy,happy,0.9301415681838989,True,
19196.png,happy,content,0.5480859279632568,True,
98012568.png,happy,happy,0.9458932280540466,True,
4791.png,happy,unknown,0.0,False,Nenhum rosto detectado
9060.png,happy,happy,0.9516214728355408,True,
16375.png,happy,happy,0.8848782777786255,True,
391361040.png,happy,surprise,0.48263686895370483,True,
802419268.png,happy,surprise,0.7729953527450562,True,
718110012.png,happy,happy,0.9430184960365295,True,
61176906.png,happy,surprise,0.5762711763381958,True,
829.png,happy,happy,0.770268440246582,True,
26317.png,happy,content,0.4708893895149231,True,
766881732.png,happy,neutral,0.5307435393333435,True,
760749187.png,happy,happy,0.8307623267173767,True,
27637.png,happy,happy,0.9279941320419312,True,
32574.png,happy,happy,0.7948634028434753,True,
25949.png,happy,unknown,0.0,False,Nenhum rosto detectado
843430384.png,happy,happy,0.935866117477417,True,
814835166.png,happy,unknown,0.0,False,Nenhum rosto detectado
899780896.png,happy,neutral,0.49523070454597473,True,
503698489.png,happy,happy,0.9223506450653076,True,
31687.png,happy,happy,0.9395879507064819,True,
116545923.png,happy,unknown,0.0,False,Nenhum rosto detectado
302116564.png,happy,happy,0.48893097043037415,True,
444324322.png,happy,happy,0.9238234162330627,True,
300254357.png,happy,happy,0.9396176338195801,True,
534785128.png,happy,happy,0.6336414813995361,True,
francisco-de-legarreta-c-hHg9MC-G8_Y-unsplash.jpg,sad,unknown,0.0,False,Nenhum rosto detectado
pexels-ron-lach-9841352.jpg,sad,sad,0.5947248935699463,True,
sad158_jpg.rf.55b3aab22711c16f23546662fc6f89de.jpg,sad,sad,0.9019262790679932,True,
sad139_jpg.rf.42b69f1799e1c16f9ba7bd21b313ab1d.jpg,sad,disgust,0.5751100778579712,True,
sad68_jpg.rf.94825916fc9d5041587d87d17cfd6a12.jpg,sad,disgust,0.9249876141548157,True,
28443.png,sad,sad,0.6315336227416992,True,
9690.png,sad,unknown,0.0,False,Nenhum rosto detectado
450287862.png,sad,unknown,0.0,False,Nenhum rosto detectado
875765702.png,sad,sad,0.6504835486412048,True,
7440.png,sad,sad,0.9777811169624329,True,
6824.png,sad,neutral,0.4868074357509613,True,
29201804.png,sad,unknown,0.0,False,Nenhum rosto detectado
582130132.png,sad,sad,0.4276508092880249,True,
545405361.png,sad,sad,0.5524498224258423,True,
20578.png,sad,sad,0.408852756023407,True,
29602.png,sad,sad,0.947411060333252,True,
17869.png,sad,unknown,0.0,False,Nenhum rosto detectado
14384.png,sad,sad,0.4516328275203705,True,
6162.png,sad,sad,0.6772761344909668,True,
62706072.png,sad,sad,0.5036392211914062,True,
82861402.png,sad,neutral,0.4440530836582184,True,
41070699.png,sad,content,0.46721693873405457,True,
19510.png,sad,sad,0.6024014949798584,True,
458403675.png,sad,neutral,0.6863271594047546,True,
728225358.png,sad,neutral,0.6506471037864685,True,
151284717.png,sad,happy,0.5034604668617249,True,
72.png,sad,unknown,0.0,False,Nenhum rosto detectado
702183118.png,sad,sad,0.495733380317688,True,
8039.png,sad,anger,0.5496830940246582,True,
19315.png,sad,unknown,0.0,False,Nenhum rosto detectado
678707275.png,sad,unknown,0.0,False,Nenhum rosto detectado
684711985.png,sad,neutral,0.5411416292190552,True,
16726.png,sad,sad,0.7564971446990967,True,
669388191.png,sad,neutral,0.6036577224731445,True,
17375.png,sad,neutral,0.4717307388782501,True,
953438428.png,sad,surprise,0.5516313314437866,True,
4048.png,sad,sad,0.45397982001304626,True,
333392568.png,sad,unknown,0.0,False,Nenhum rosto detectado
8879.png,sad,sad,0.41236457228660583,True,
16668.png,sad,unknown,0.0,False,Nenhum rosto detectado
832974531.png,sad,content,0.507879376411438,True,
769103416.png,sad,neutral,0.549036979675293,True,
12593.png,sad,content,0.746442973613739,True,
752050497.png,sad,neutral,0.6026734113693237,True,
280954790.png,sad,sad,0.6997610926628113,True,
22294671.png,sad,neutral,0.4630346894264221,True,
14803512.png,sad,sad,0.6441059112548828,True,
683371161.png,sad,sad,0.5183703899383545,True,
400306926.png,sad,content,0.6903033256530762,True,
11662.png,sad,unknown,0.0,False,Nenhum rosto detectado
26970.png,sad,unknown,0.0,False,Nenhum rosto detectado
24140.png,sad,unknown,0.0,False,Nenhum rosto detectado
32871.png,sad,neutral,0.5488898158073425,True,
14336.png,sad,surprise,0.5720891952514648,True,
188527958.png,sad,neutral,0.4096759855747223,True,
21949.png,sad,content,0.6857407093048096,True,
21034.png,sad,sad,0.7166237831115723,True,
650989594.png,sad,neutral,0.4057601988315582,True,
8875.png,sad,neutral,0.578384518623352,True,
35335.png,sad,happy,0.6606850624084473,True,
2800.png,sad,sad,0.593596339225769,True,
31740.png,sad,sad,0.5519568920135498,True,
33382.png,sad,surprise,0.6278189420700073,True,
22264.png,sad,unknown,0.0,False,Nenhum rosto detectado
849050709.png,sad,sad,0.8089087009429932,True,
282886846.png,sad,sad,0.8862979412078857,True,
31394.png,sad,sad,0.6813382506370544,True,
26005.png,sad,neutral,0.6090302467346191,True,
156740194.png,sad,neutral,0.4105367958545685,True,
13243.png,sad,sad,0.6869953870773315,True,
823760414.png,sad,neutral,0.5954595804214478,True,
2026.png,sad,sad,0.4584808051586151,True,
18061.png,sad,sad,0.6580865979194641,True,
553389890.png,sad,anger,0.5691007971763611,True,
607509681.png,sad,neutral,0.730003297328949,True,
32770.png,sad,sad,0.8275227546691895,True,
14012.png,sad,unknown,0.0,False,Nenhum rosto detectado
1951.png,sad,fear,0.4191374182701111,True,
979799031.png,sad,sad,0.4421234130859375,True,
657524893.png,sad,unknown,0.0,False,Nenhum rosto detectado
12700.png,sad,anger,0.4774158000946045,True,
11209.png,sad,sad,0.7215591669082642,True,
222389578.png,sad,content,0.5687658786773682,True,
31326.png,sad,neutral,0.4781566262245178,True,
869141833.png,sad,unknown,0.0,False,Nenhum rosto detectado
909440941.png,sad,unknown,0.0,False,Nenhum rosto detectado
809195117.png,sad,anger,0.49469873309135437,True,
21134.png,sad,disgust,0.9082199931144714,True,
22149.png,sad,unknown,0.0,False,Nenhum rosto detectado
15732.png,sad,sad,0.44298285245895386,True,
28100.png,sad,disgust,0.42186570167541504,True,
185224063.png,sad,content,0.6205177903175354,True,
55996146.png,sad,sad,0.4407729208469391,True,
294293649.png,sad,unknown,0.0,False,Nenhum rosto detectado
2508.png,sad,sad,0.660040020942688,True,
609827925.png,sad,unknown,0.0,False,Nenhum rosto detectado
116989553.png,sad,unknown,0.0,False,Nenhum rosto detectado
7883.png,sad,anger,0.739414632320404,True,
5689.png,sad,neutral,0.4527256190776825,True,
8144.png,sad,unknown,0.0,False,Nenhum rosto detectado
