image_name,true_class,predicted_class,confidence,detected,error
07-120104-happy_people_are_not_nice_people.jpg,happy,unknown,,False,504 Deadline Exceeded
happy50_jpg.rf.ad389a4110777b4cf50bdf26ddc7b1ff.jpg,happy,happy,,True,
happy129_jpg.rf.934897d7391dce693ad8b3d1b3dc7345.jpg,happy,happy,,True,
traitshappypeople.jpg,happy,happy,,True,
image-016.jpeg,happy,happy,,True,
17704.png,happy,happy,,True,
795147232.png,happy,happy,,True,
262348740.png,happy,happy,,True,
12457.png,happy,happy,,True,
299629689.png,happy,happy,,True,
496884093.png,happy,happy,,True,
20752.png,happy,happy,,True,
339382346.png,happy,happy,,True,
969876703.png,happy,happy,,True,
969658636.png,happy,happy,,True,
16975.png,happy,happy,,True,
27766.png,happy,happy,,True,
979172993.png,happy,happy,,True,
176865882.png,happy,happy,,True,
13564.png,happy,happy,,True,
489621949.png,happy,happy,,True,
586762733.png,happy,happy,,True,
21270.png,happy,happy,,True,
3636.png,happy,happy,,True,
15117.png,happy,happy,,True,
10537.png,happy,happy,,True,
117552367.png,happy,happy,,True,
19117.png,happy,happy,,True,
34046.png,happy,happy,,True,
791690878.png,happy,happy,,True,
4506.png,happy,happy,,True,
193374069.png,happy,happy,,True,
294389468.png,happy,happy,,True,
814278746.png,happy,happy,,True,
25272.png,happy,happy,,True,
277848346.png,happy,sad,,True,
109664731.png,happy,happy,,True,
24385.png,happy,happy,,True,
6715.png,happy,happy,,True,
14119.png,happy,happy,,True,
164695064.png,happy,happy,,True,
412708863.png,happy,happy,,True,
9545.png,happy,happy,,True,
7226.png,happy,happy,,True,
2606.png,happy,happy,,True,
24966.png,happy,happy,,True,
738.png,happy,happy,,True,
28754.png,happy,happy,,True,
335279243.png,happy,happy,,True,
11076.png,happy,happy,,True,
321568840.png,happy,happy,,True,
15758.png,happy,happy,,True,
230978503.png,happy,happy,,True,
472162350.png,happy,happy,,True,
70854566.png,happy,happy,,True,
517548917.png,happy,happy,,True,
522347063.png,happy,happy,,True,
27105.png,happy,happy,,True,
15216.png,happy,happy,,True,
33010.png,happy,happy,,True,
293433498.png,happy,happy,,True,
941982083.png,happy,happy,,True,
26375.png,happy,sad,,True,
25091.png,happy,happy,,True,
6336.png,happy,happy,,True,
757928236.png,happy,happy,,True,
30263.png,happy,happy,,True,
29040.png,happy,happy,,True,
480076697.png,happy,happy,,True,
9827.png,happy,happy,,True,
573819158.png,happy,happy,,True,
631724048.png,happy,happy,,True,
28348359.png,happy,happy,,True,
350319437.png,happy,happy,,True,
628265913.png,happy,happy,,True,
157141017.png,happy,happy,,True,
20608250.png,happy,happy,,True,
25768.png,happy,happy,,True,
945029459.png,happy,happy,,True,
746496729.png,happy,happy,,True,
4545.png,happy,happy,,True,
298107431.png,happy,happy,,True,
432881088.png,happy,happy,,True,
668978094.png,happy,happy,,True,
27394.png,happy,happy,,True,
430424564.png,happy,sad,,True,
32560.png,happy,happy,,True,
4191.png,happy,happy,,True,
744327504.png,happy,sad,,True,
469369283.png,happy,happy,,True,
31691.png,happy,happy,,True,
172114524.png,happy,happy,,True,
601979666.png,happy,happy,,True,
8227.png,happy,happy,,True,
966940189.png,happy,happy,,True,
211529435.png,happy,happy,,True,
274417865.png,happy,happy,,True,
75502481.png,happy,happy,,True,
205553602.png,happy,happy,,True,
510212126.png,happy,happy,,True,
sad88_jpg.rf.ae126f88b684b851aef3900ada0e7f56.jpg,sad,sad,,True,
isolated-girl-crying-over-makeup-sad-person-concept-isolated-white-174239618.jpg,sad,sad,,True,
sad189_jpg.rf.3b822a3576c2f44be86a6773e27da15c.jpg,sad,sad,,True,
21467.png,sad,sad,,True,
24330.png,sad,sad,,True,
28640.png,sad,sad,,True,
137617141.png,sad,sad,,True,
27956.png,sad,sad,,True,
186709512.png,sad,sad,,True,
443422562.png,sad,sad,,True,
7053.png,sad,sad,,True,
11084687.png,sad,sad,,True,
4406.png,sad,sad,,True,
225518874.png,sad,sad,,True,
17713.png,sad,sad,,True,
6006.png,sad,sad,,True,
447109596.png,sad,sad,,True,
13404.png,sad,sad,,True,
270890664.png,sad,sad,,True,
29565.png,sad,sad,,True,
2714.png,sad,sad,,True,
14578.png,sad,sad,,True,
964727621.png,sad,sad,,True,
7889.png,sad,sad,,True,
731582785.png,sad,sad,,True,
231108712.png,sad,sad,,True,
28876.png,sad,sad,,True,
312674732.png,sad,sad,,True,
22817.png,sad,sad,,True,
806458083.png,sad,sad,,True,
25266.png,sad,sad,,True,
846650086.png,sad,sad,,True,
895140416.png,sad,sad,,True,
17202.png,sad,sad,,True,
24780.png,sad,sad,,True,
22468.png,sad,sad,,True,
991935806.png,sad,sad,,True,
875403503.png,sad,sad,,True,
952137029.png,sad,sad,,True,
34195.png,sad,sad,,True,
576120039.png,sad,sad,,True,
632348438.png,sad,sad,,True,
19760.png,sad,sad,,True,
556264918.png,sad,sad,,True,
403559044.png,sad,sad,,True,
325161792.png,sad,sad,,True,
5975.png,sad,sad,,True,
923552679.png,sad,sad,,True,
5150.png,sad,sad,,True,
30645.png,sad,sad,,True,
839841438.png,sad,sad,,True,
810746805.png,sad,sad,,True,
30056.png,sad,sad,,True,
10806.png,sad,sad,,True,
949294387.png,sad,sad,,True,
1645.png,sad,sad,,True,
59040216.png,sad,sad,,True,
695834864.png,sad,sad,,True,
5185.png,sad,sad,,True,
900957041.png,sad,sad,,True,
17830.png,sad,sad,,True,
475.png,sad,sad,,True,
11256.png,sad,sad,,True,
117257571.png,sad,sad,,True,
833804696.png,sad,sad,,True,
961780617.png,sad,sad,,True,
13491.png,sad,sad,,True,
499548607.png,sad,sad,,True,
102737559.png,sad,sad,,True,
573243691.png,sad,sad,,True,
939755608.png,sad,sad,,True,
519129265.png,sad,sad,,True,
882024584.png,sad,sad,,True,
19587.png,sad,sad,,True,
5990.png,sad,sad,,True,
15814.png,sad,sad,,True,
514275993.png,sad,happy,,True,
275399803.png,sad,sad,,True,
917191645.png,sad,sad,,True,
420011587.png,sad,sad,,True,
14576.png,sad,sad,,True,
989470105.png,sad,sad,,True,
670850382.png,sad,sad,,True,
587655520.png,sad,sad,,True,
144697863.png,sad,sad,,True,
35597.png,sad,sad,,True,
21290.png,sad,sad,,True,
29141.png,sad,sad,,True,
6991635.png,sad,sad,,True,
943173768.png,sad,sad,,True,
29369.png,sad,sad,,True,
650145397.png,sad,sad,,True,
810719372.png,sad,sad,,True,
1559.png,sad,happy,,True,
573639195.png,sad,sad,,True,
989469445.png,sad,sad,,True,
571284070.png,sad,sad,,True,
707660815.png,sad,sad,,True,
27580.png,sad,sad,,True,
4795.png,sad,sad,,True,
