image_name,true_class,predicted_class,confidence,detected,error
happy251_jpg.rf.b31e174f80794bce8af5fd6336c430c8.jpg,happy,happy,,True,
happy126_jpg.rf.d22cc4035eb24871c39203e2b4db7c2c.jpg,happy,happy,,True,
18580.png,happy,happy,,True,
10297.png,happy,happy,,True,
20963.png,happy,happy,,True,
15072.png,happy,happy,,True,
18756.png,happy,happy,,True,
75410100.png,happy,happy,,True,
195725934.png,happy,happy,,True,
276836275.png,happy,happy,,True,
15158154.png,happy,happy,,True,
442309135.png,happy,happy,,True,
30975.png,happy,happy,,True,
23841.png,happy,happy,,True,
233561103.png,happy,happy,,True,
440959150.png,happy,happy,,True,
116955036.png,happy,happy,,True,
112115002.png,happy,happy,,True,
19710.png,happy,happy,,True,
10735.png,happy,happy,,True,
799308659.png,happy,happy,,True,
32732.png,happy,happy,,True,
604206198.png,happy,happy,,True,
902068847.png,happy,happy,,True,
963101721.png,happy,sad,,True,
926480641.png,happy,happy,,True,
852415788.png,happy,happy,,True,
103610995.png,happy,happy,,True,
4458.png,happy,happy,,True,
183689802.png,happy,happy,,True,
843940118.png,happy,happy,,True,
3727.png,happy,happy,,True,
21406.png,happy,happy,,True,
882419765.png,happy,happy,,True,
18320.png,happy,happy,,True,
890027056.png,happy,happy,,True,
645744232.png,happy,happy,,True,
690943160.png,happy,happy,,True,
25275.png,happy,sad,,True,
10345.png,happy,happy,,True,
6841.png,happy,happy,,True,
515419106.png,happy,happy,,True,
9344.png,happy,happy,,True,
813546108.png,happy,happy,,True,
29464.png,happy,happy,,True,
20285.png,happy,happy,,True,
228812627.png,happy,happy,,True,
887285111.png,happy,happy,,True,
11733.png,happy,happy,,True,
744846215.png,happy,happy,,True,
327488211.png,happy,happy,,True,
873665961.png,happy,happy,,True,
24574.png,happy,happy,,True,
52080563.png,happy,happy,,True,
505372158.png,happy,happy,,True,
921677208.png,happy,happy,,True,
418074792.png,happy,happy,,True,
32062.png,happy,happy,,True,
34163.png,happy,happy,,True,
263559540.png,happy,happy,,True,
12402.png,happy,happy,,True,
674327113.png,happy,happy,,True,
32659.png,happy,happy,,True,
6124.png,happy,happy,,True,
29136.png,happy,happy,,True,
728399220.png,happy,happy,,True,
128580819.png,happy,happy,,True,
310233471.png,happy,happy,,True,
34952.png,happy,happy,,True,
420922437.png,happy,happy,,True,
521313578.png,happy,happy,,True,
738741809.png,happy,happy,,True,
4047.png,happy,happy,,True,
34922.png,happy,happy,,True,
94412015.png,happy,happy,,True,
23133.png,happy,happy,,True,
35547.png,happy,happy,,True,
30359.png,happy,happy,,True,
34658.png,happy,happy,,True,
802673157.png,happy,happy,,True,
