image_name,true_class,predicted_class,confidence,detected,error
happy124_jpg.rf.28484cdbf812720d20dae9b68334b36e.jpg,happy,happy,,True,
happy104_jpg.rf.c6173bb3a09ae44dc8032128c19dcf95.jpg,happy,happy,,True,
image-411.jpeg,happy,happy,,True,
image-279.jpeg,happy,happy,,True,
307991129.png,happy,happy,,True,
723825562.png,happy,happy,,True,
15885.png,happy,sad,,True,
810586182.png,happy,happy,,True,
4148.png,happy,unknown,,False,Resposta ambígua: neutral
662612822.png,happy,happy,,True,
12286.png,happy,happy,,True,
8406.png,happy,happy,,True,
17908.png,happy,happy,,True,
803832751.png,happy,happy,,True,
14155.png,happy,happy,,True,
14020.png,happy,happy,,True,
10483.png,happy,happy,,True,
855742125.png,happy,happy,,True,
379122292.png,happy,happy,,True,
32436.png,happy,happy,,True,
11204.png,happy,happy,,True,
17305.png,happy,happy,,True,
419121856.png,happy,happy,,True,
106036640.png,happy,happy,,True,
221067916.png,happy,happy,,True,
778238786.png,happy,happy,,True,
14327.png,happy,happy,,True,
3917.png,happy,happy,,True,
914050989.png,happy,happy,,True,
925903485.png,happy,happy,,True,
55273212.png,happy,happy,,True,
864199773.png,happy,happy,,True,
17407.png,happy,happy,,True,
533791810.png,happy,happy,,True,
24340.png,happy,happy,,True,
31016.png,happy,sad,,True,
1848.png,happy,happy,,True,
549363494.png,happy,happy,,True,
30652.png,happy,happy,,True,
27676.png,happy,happy,,True,
835195316.png,happy,sad,,True,
711867372.png,happy,happy,,True,
570759223.png,happy,happy,,True,
16048.png,happy,happy,,True,
563388429.png,happy,happy,,True,
817862325.png,happy,happy,,True,
624253247.png,happy,happy,,True,
22139.png,happy,happy,,True,
29722.png,happy,happy,,True,
12167.png,happy,happy,,True,
445019586.png,happy,happy,,True,
750711593.png,happy,happy,,True,
2636.png,happy,happy,,True,
25731.png,happy,happy,,True,
15803.png,happy,happy,,True,
237705412.png,happy,happy,,True,
7940.png,happy,happy,,True,
11244.png,happy,sad,,True,
748002853.png,happy,happy,,True,
994337357.png,happy,happy,,True,
8457.png,happy,happy,,True,
31140.png,happy,happy,,True,
33268.png,happy,happy,,True,
2900.png,happy,happy,,True,
1762.png,happy,happy,,True,
196621774.png,happy,happy,,True,
476415887.png,happy,happy,,True,
17644.png,happy,happy,,True,
930111384.png,happy,happy,,True,
404647344.png,happy,happy,,True,
23508.png,happy,happy,,True,
19870.png,happy,happy,,True,
732699246.png,happy,happy,,True,
1371.png,happy,happy,,True,
16160.png,happy,happy,,True,
31291.png,happy,happy,,True,
669059055.png,happy,sad,,True,
899169503.png,happy,happy,,True,
28676.png,happy,happy,,True,
717497297.png,happy,happy,,True,
8397.png,happy,happy,,True,
27753.png,happy,happy,,True,
29742.png,happy,happy,,True,
979668186.png,happy,sad,,True,
963811137.png,happy,happy,,True,
529713090.png,happy,happy,,True,
24841.png,happy,happy,,True,
934315521.png,happy,happy,,True,
977931026.png,happy,happy,,True,
361434056.png,happy,sad,,True,
436202936.png,happy,happy,,True,
11227.png,happy,happy,,True,
710610647.png,happy,happy,,True,
27436.png,happy,happy,,True,
26502.png,happy,happy,,True,
353865769.png,happy,happy,,True,
726285662.png,happy,happy,,True,
2910.png,happy,sad,,True,
28658.png,happy,happy,,True,
13427.png,happy,happy,,True,
sad105_jpg.rf.d256edf3f9751b044a648f449463f383.jpg,sad,sad,,True,
pexels-jeremy-bishop-1260133-3464601.jpg,sad,sad,,True,
pexels-tima-miroshnichenko-8727547.jpg,sad,sad,,True,
sad77_jpg.rf.6fa8a25dd1bb79535fca1b39e9c631a9.jpg,sad,sad,,True,
815116423.png,sad,sad,,True,
357587113.png,sad,sad,,True,
724293891.png,sad,sad,,True,
880081868.png,sad,sad,,True,
5120.png,sad,sad,,True,
945038417.png,sad,sad,,True,
404695037.png,sad,sad,,True,
32183.png,sad,sad,,True,
3235.png,sad,sad,,True,
18193.png,sad,sad,,True,
272920533.png,sad,sad,,True,
663772630.png,sad,sad,,True,
614097037.png,sad,sad,,True,
191636289.png,sad,sad,,True,
17717.png,sad,sad,,True,
8238.png,sad,sad,,True,
23129.png,sad,sad,,True,
949068318.png,sad,sad,,True,
312353838.png,sad,sad,,True,
34090.png,sad,sad,,True,
270551458.png,sad,sad,,True,
809882018.png,sad,sad,,True,
14332.png,sad,sad,,True,
11048.png,sad,sad,,True,
4857.png,sad,sad,,True,
977717508.png,sad,sad,,True,
8061.png,sad,sad,,True,
570508593.png,sad,sad,,True,
33599.png,sad,sad,,True,
15760.png,sad,sad,,True,
24622283.png,sad,sad,,True,
579958236.png,sad,sad,,True,
19407.png,sad,sad,,True,
7791.png,sad,sad,,True,
68226805.png,sad,sad,,True,
637480039.png,sad,sad,,True,
12791.png,sad,happy,,True,
282583833.png,sad,sad,,True,
10031.png,sad,sad,,True,
194653906.png,sad,sad,,True,
6085.png,sad,sad,,True,
868737684.png,sad,sad,,True,
162179514.png,sad,sad,,True,
803262483.png,sad,sad,,True,
21008.png,sad,sad,,True,
868080704.png,sad,happy,,True,
125800277.png,sad,sad,,True,
34940.png,sad,sad,,True,
59155945.png,sad,sad,,True,
256660838.png,sad,sad,,True,
265591841.png,sad,sad,,True,
403180525.png,sad,sad,,True,
21221.png,sad,sad,,True,
28615.png,sad,sad,,True,
405839860.png,sad,sad,,True,
805324405.png,sad,sad,,True,
370230374.png,sad,sad,,True,
108669443.png,sad,sad,,True,
25903.png,sad,sad,,True,
291275163.png,sad,sad,,True,
5776.png,sad,sad,,True,
82994635.png,sad,sad,,True,
6645.png,sad,sad,,True,
14896.png,sad,sad,,True,
34373.png,sad,sad,,True,
14048.png,sad,sad,,True,
25069.png,sad,sad,,True,
978545079.png,sad,happy,,True,
9832.png,sad,sad,,True,
311101625.png,sad,sad,,True,
33780.png,sad,sad,,True,
5128.png,sad,sad,,True,
7071.png,sad,sad,,True,
5100.png,sad,sad,,True,
12661.png,sad,sad,,True,
593326101.png,sad,sad,,True,
620004343.png,sad,happy,,True,
456967540.png,sad,sad,,True,
1912172.png,sad,sad,,True,
35632.png,sad,unknown,,False,"Resposta ambígua: sorry, this person requested i redact this image."
565118796.png,sad,sad,,True,
26504.png,sad,sad,,True,
27815.png,sad,sad,,True,
23496.png,sad,sad,,True,
667735644.png,sad,sad,,True,
5117790.png,sad,sad,,True,
25356.png,sad,sad,,True,
661531894.png,sad,sad,,True,
9066.png,sad,sad,,True,
13021.png,sad,sad,,True,
18363.png,sad,sad,,True,
767261894.png,sad,sad,,True,
555839474.png,sad,sad,,True,
27086684.png,sad,sad,,True,
742781722.png,sad,sad,,True,
393927246.png,sad,sad,,True,
