image_name,true_class,predicted_class,confidence,detected,error
happy51_jpg.rf.0e5bbcf73e78bc33a66ae918951c605a.jpg,happy,happy,,True,
happy65_jpg.rf.5a37579c11e9ea8ac8f5e098d01926bc.jpg,happy,happy,,True,
9294.png,happy,happy,,True,
20547.png,happy,happy,,True,
15339.png,happy,happy,,True,
355644766.png,happy,happy,,True,
24522.png,happy,happy,,True,
27203.png,happy,happy,,True,
801708900.png,happy,happy,,True,
181752362.png,happy,happy,,True,
34487.png,happy,happy,,True,
26068.png,happy,happy,,True,
14964.png,happy,happy,,True,
304469577.png,happy,happy,,True,
15908.png,happy,happy,,True,
17104.png,happy,happy,,True,
260323827.png,happy,happy,,True,
30342.png,happy,happy,,True,
647770982.png,happy,happy,,True,
786841671.png,happy,happy,,True,
109655403.png,happy,happy,,True,
338938084.png,happy,happy,,True,
27011.png,happy,happy,,True,
270411108.png,happy,happy,,True,
26720.png,happy,happy,,True,
283306083.png,happy,happy,,True,
16519.png,happy,happy,,True,
618455769.png,happy,happy,,True,
5800.png,happy,happy,,True,
16678.png,happy,happy,,True,
779716969.png,happy,happy,,True,
635813711.png,happy,happy,,True,
2411.png,happy,sad,,True,
231624174.png,happy,sad,,True,
34033.png,happy,happy,,True,
18526.png,happy,happy,,True,
336727884.png,happy,happy,,True,
19771.png,happy,happy,,True,
1900.png,happy,happy,,True,
929396957.png,happy,happy,,True,
31214.png,happy,happy,,True,
10351.png,happy,happy,,True,
499466069.png,happy,happy,,True,
35304.png,happy,happy,,True,
935412209.png,happy,happy,,True,
163904927.png,happy,happy,,True,
12627.png,happy,happy,,True,
596563510.png,happy,happy,,True,
53336148.png,happy,happy,,True,
389922421.png,happy,happy,,True,
677317757.png,happy,happy,,True,
5200.png,happy,happy,,True,
416613413.png,happy,sad,,True,
182293193.png,happy,happy,,True,
13469.png,happy,happy,,True,
2341.png,happy,happy,,True,
599264240.png,happy,happy,,True,
7978.png,happy,happy,,True,
401684639.png,happy,happy,,True,
13522.png,happy,happy,,True,
23350.png,happy,happy,,True,
25325.png,happy,happy,,True,
653166697.png,happy,happy,,True,
267061456.png,happy,happy,,True,
470581049.png,happy,happy,,True,
10990.png,happy,happy,,True,
835574076.png,happy,happy,,True,
17804.png,happy,happy,,True,
5416.png,happy,happy,,True,
30101.png,happy,happy,,True,
9614.png,happy,happy,,True,
4640.png,happy,happy,,True,
890241003.png,happy,happy,,True,
3940.png,happy,happy,,True,
732745448.png,happy,happy,,True,
258731439.png,happy,happy,,True,
26856.png,happy,happy,,True,
542509496.png,happy,happy,,True,
2518.png,happy,happy,,True,
27426.png,happy,happy,,True,
803.png,happy,happy,,True,
247043959.png,happy,happy,,True,
33814205.png,happy,happy,,True,
284913988.png,happy,happy,,True,
4786.png,happy,happy,,True,
922007905.png,happy,happy,,True,
18373.png,happy,happy,,True,
679957078.png,happy,happy,,True,
30830.png,happy,happy,,True,
16808.png,happy,happy,,True,
46318137.png,happy,sad,,True,
337418583.png,happy,happy,,True,
373804043.png,happy,happy,,True,
58832022.png,happy,happy,,True,
374755513.png,happy,happy,,True,
29631.png,happy,happy,,True,
578768080.png,happy,happy,,True,
16370.png,happy,happy,,True,
236306927.png,happy,happy,,True,
20012.png,happy,happy,,True,
sad192_jpg.rf.05eabcbb07675a0bd8b6a02e9be72fd1.jpg,sad,sad,,True,
sad67_jpg.rf.48da91817d925dbb319dda5ede443186.jpg,sad,sad,,True,
949200033.png,sad,sad,,True,
13614.png,sad,sad,,True,
21249.png,sad,sad,,True,
21100.png,sad,sad,,True,
102560164.png,sad,sad,,True,
3382.png,sad,sad,,True,
526410747.png,sad,sad,,True,
843435031.png,sad,sad,,True,
16949.png,sad,sad,,True,
27574.png,sad,sad,,True,
99453870.png,sad,sad,,True,
304998671.png,sad,sad,,True,
18009.png,sad,sad,,True,
149944143.png,sad,sad,,True,
972730486.png,sad,sad,,True,
3634.png,sad,unknown,,False,Resposta ambígua: neutral
291859026.png,sad,sad,,True,
944.png,sad,sad,,True,
702705468.png,sad,sad,,True,
30784.png,sad,sad,,True,
337327642.png,sad,sad,,True,
18180.png,sad,sad,,True,
29765.png,sad,sad,,True,
577530081.png,sad,sad,,True,
5022.png,sad,sad,,True,
2573.png,sad,sad,,True,
34988.png,sad,sad,,True,
580168796.png,sad,sad,,True,
818130450.png,sad,sad,,True,
23364.png,sad,sad,,True,
9395.png,sad,sad,,True,
273070426.png,sad,sad,,True,
26341.png,sad,sad,,True,
23598.png,sad,sad,,True,
617800166.png,sad,sad,,True,
21827.png,sad,sad,,True,
12369.png,sad,sad,,True,
149923540.png,sad,sad,,True,
6049.png,sad,sad,,True,
29665.png,sad,sad,,True,
30254.png,sad,sad,,True,
269799600.png,sad,sad,,True,
312.png,sad,sad,,True,
444161450.png,sad,sad,,True,
254703679.png,sad,sad,,True,
782171880.png,sad,sad,,True,
647987754.png,sad,sad,,True,
996799166.png,sad,sad,,True,
844931995.png,sad,sad,,True,
596093343.png,sad,sad,,True,
562253663.png,sad,sad,,True,
2546.png,sad,sad,,True,
2552.png,sad,sad,,True,
934540521.png,sad,sad,,True,
25326.png,sad,sad,,True,
903609291.png,sad,sad,,True,
19622.png,sad,sad,,True,
29078.png,sad,sad,,True,
975433276.png,sad,sad,,True,
529195625.png,sad,sad,,True,
34823.png,sad,sad,,True,
771105394.png,sad,sad,,True,
5767.png,sad,sad,,True,
25080.png,sad,sad,,True,
201901099.png,sad,sad,,True,
673380508.png,sad,sad,,True,
25863.png,sad,sad,,True,
25122.png,sad,sad,,True,
15949.png,sad,sad,,True,
865338949.png,sad,sad,,True,
837200063.png,sad,sad,,True,
33227.png,sad,sad,,True,
8866.png,sad,sad,,True,
91364658.png,sad,sad,,True,
17889.png,sad,sad,,True,
521153020.png,sad,sad,,True,
4395.png,sad,sad,,True,
948353428.png,sad,sad,,True,
24649.png,sad,sad,,True,
366125279.png,sad,sad,,True,
10881.png,sad,sad,,True,
7502.png,sad,sad,,True,
26934.png,sad,sad,,True,
31910786.png,sad,sad,,True,
13390.png,sad,sad,,True,
5516.png,sad,sad,,True,
639299626.png,sad,sad,,True,
25932442.png,sad,sad,,True,
213513702.png,sad,sad,,True,
12074.png,sad,sad,,True,
343227873.png,sad,sad,,True,
412137124.png,sad,sad,,True,
19321.png,sad,happy,,True,
893707803.png,sad,sad,,True,
25963.png,sad,sad,,True,
19678.png,sad,sad,,True,
317880333.png,sad,sad,,True,
32174289.png,sad,sad,,True,
