image_name,true_class,predicted_class,confidence,detected,error
840601285.png,happy,happy,,True,
949743470.png,happy,happy,,True,
24906.png,happy,happy,,True,
843885351.png,happy,happy,,True,
625637661.png,happy,happy,,True,
531857892.png,happy,happy,,True,
899615262.png,happy,happy,,True,
7723.png,happy,happy,,True,
527773749.png,happy,happy,,True,
346720251.png,happy,happy,,True,
350683778.png,happy,happy,,True,
529006806.png,happy,happy,,True,
31515.png,happy,happy,,True,
13763.png,happy,happy,,True,
640808702.png,happy,happy,,True,
609270874.png,happy,happy,,True,
1180.png,happy,happy,,True,
185367543.png,happy,happy,,True,
9279.png,happy,happy,,True,
898687566.png,happy,happy,,True,
1023.png,happy,happy,,True,
29772.png,happy,sad,,True,
428998318.png,happy,happy,,True,
9078.png,happy,happy,,True,
5050.png,happy,happy,,True,
21846.png,happy,sad,,True,
846791939.png,happy,happy,,True,
16595.png,happy,happy,,True,
534033911.png,happy,happy,,True,
15776.png,happy,happy,,True,
10418.png,happy,happy,,True,
147696738.png,happy,happy,,True,
471279274.png,happy,happy,,True,
2610.png,happy,happy,,True,
357577122.png,happy,happy,,True,
146879804.png,happy,happy,,True,
779445769.png,happy,happy,,True,
128190947.png,happy,happy,,True,
686802806.png,happy,happy,,True,
243367661.png,happy,happy,,True,
7948.png,happy,happy,,True,
22490.png,happy,happy,,True,
226962295.png,happy,happy,,True,
18335.png,happy,happy,,True,
573488573.png,happy,happy,,True,
17947.png,happy,happy,,True,
28962.png,happy,happy,,True,
869529490.png,happy,happy,,True,
3085.png,happy,happy,,True,
34965.png,happy,happy,,True,
35299.png,happy,happy,,True,
33366.png,happy,happy,,True,
31346.png,happy,happy,,True,
471150870.png,happy,happy,,True,
487167472.png,happy,happy,,True,
325827170.png,happy,sad,,True,
11242.png,happy,happy,,True,
440609298.png,happy,happy,,True,
1886.png,happy,happy,,True,
19378.png,happy,happy,,True,
662747719.png,happy,happy,,True,
9571.png,happy,happy,,True,
162317851.png,happy,happy,,True,
84300509.png,happy,sad,,True,
23974062.png,happy,happy,,True,
802858547.png,happy,happy,,True,
2186.png,happy,happy,,True,
765316960.png,happy,happy,,True,
16449.png,happy,sad,,True,
20677.png,happy,happy,,True,
519338072.png,happy,happy,,True,
800649588.png,happy,happy,,True,
30577.png,happy,happy,,True,
24728.png,happy,happy,,True,
13219.png,happy,happy,,True,
507414688.png,happy,happy,,True,
24703.png,happy,sad,,True,
10465.png,happy,sad,,True,
15521.png,happy,happy,,True,
5665.png,happy,happy,,True,
19509.png,happy,happy,,True,
8036.png,happy,happy,,True,
82752379.png,happy,happy,,True,
692703398.png,happy,happy,,True,
648245947.png,happy,happy,,True,
10528.png,happy,happy,,True,
1770.png,happy,happy,,True,
401706338.png,happy,happy,,True,
32011.png,happy,happy,,True,
56217043.png,happy,happy,,True,
966938352.png,happy,happy,,True,
511352628.png,happy,happy,,True,
27783.png,happy,happy,,True,
21127.png,happy,happy,,True,
418236554.png,happy,happy,,True,
510787136.png,happy,happy,,True,
832315761.png,happy,happy,,True,
973.png,happy,happy,,True,
34071644.png,happy,happy,,True,
538651696.png,happy,happy,,True,
thabang-madnsela-nwYas4Usbac-unsplash.jpg,sad,sad,,True,
pexels-cottonbro-6716238.jpg,sad,sad,,True,
sad170_jpg.rf.2ba3542ef24241eff44d922c26b328c8.jpg,sad,sad,,True,
2896.png,sad,sad,,True,
20787.png,sad,sad,,True,
29010.png,sad,sad,,True,
297394445.png,sad,sad,,True,
771040066.png,sad,sad,,True,
22390.png,sad,sad,,True,
33289.png,sad,sad,,True,
21276.png,sad,sad,,True,
138530921.png,sad,sad,,True,
520989338.png,sad,sad,,True,
263396302.png,sad,sad,,True,
4017.png,sad,happy,,True,
695641288.png,sad,sad,,True,
760990989.png,sad,sad,,True,
711342177.png,sad,sad,,True,
332518433.png,sad,sad,,True,
10454.png,sad,sad,,True,
28691.png,sad,sad,,True,
159.png,sad,sad,,True,
12041.png,sad,sad,,True,
50731519.png,sad,sad,,True,
10495.png,sad,sad,,True,
400407343.png,sad,sad,,True,
13002.png,sad,sad,,True,
27364.png,sad,sad,,True,
35510542.png,sad,sad,,True,
17766.png,sad,sad,,True,
567982228.png,sad,sad,,True,
28031.png,sad,sad,,True,
993880622.png,sad,sad,,True,
6662.png,sad,sad,,True,
1125.png,sad,sad,,True,
28966.png,sad,sad,,True,
488601530.png,sad,sad,,True,
270629738.png,sad,sad,,True,
13711.png,sad,sad,,True,
32293.png,sad,sad,,True,
6061.png,sad,sad,,True,
933.png,sad,happy,,True,
14321.png,sad,sad,,True,
27714.png,sad,sad,,True,
28343.png,sad,sad,,True,
8477.png,sad,sad,,True,
29317.png,sad,sad,,True,
789794716.png,sad,sad,,True,
10794.png,sad,sad,,True,
526514394.png,sad,sad,,True,
35449.png,sad,sad,,True,
6245.png,sad,sad,,True,
24986.png,sad,sad,,True,
49287209.png,sad,sad,,True,
19542.png,sad,sad,,True,
723264232.png,sad,sad,,True,
2237.png,sad,sad,,True,
31387.png,sad,sad,,True,
31393.png,sad,sad,,True,
31807.png,sad,sad,,True,
403497318.png,sad,sad,,True,
20098.png,sad,sad,,True,
19625.png,sad,sad,,True,
34628.png,sad,sad,,True,
1713.png,sad,sad,,True,
10589.png,sad,sad,,True,
31619.png,sad,sad,,True,
437576550.png,sad,sad,,True,
14277.png,sad,sad,,True,
85870701.png,sad,sad,,True,
758101728.png,sad,sad,,True,
57969129.png,sad,sad,,True,
546324280.png,sad,sad,,True,
24885.png,sad,sad,,True,
17297.png,sad,sad,,True,
31536.png,sad,sad,,True,
149077514.png,sad,sad,,True,
900737116.png,sad,sad,,True,
363786341.png,sad,sad,,True,
74844401.png,sad,sad,,True,
18978.png,sad,sad,,True,
794036845.png,sad,sad,,True,
153028390.png,sad,sad,,True,
104769120.png,sad,sad,,True,
680531418.png,sad,sad,,True,
222222878.png,sad,sad,,True,
25430.png,sad,sad,,True,
724364783.png,sad,sad,,True,
8783.png,sad,sad,,True,
871305262.png,sad,sad,,True,
287150636.png,sad,sad,,True,
311064341.png,sad,sad,,True,
960646292.png,sad,sad,,True,
845115323.png,sad,sad,,True,
23530.png,sad,sad,,True,
869088566.png,sad,sad,,True,
8390.png,sad,sad,,True,
406302709.png,sad,sad,,True,
26270.png,sad,sad,,True,
22764.png,sad,sad,,True,
