image_name,true_class,predicted_class,confidence,detected,error
happy27_jpg.rf.da4076810d3d5d9c5ec4eb73ff8f866d.jpg,happy,happy,,True,
happy147_jpg.rf.84e2f493f77f2ab82d51a806629a8f43.jpg,happy,happy,,True,
image-568.jpeg,happy,happy,,True,
34724.png,happy,happy,,True,
23459663.png,happy,happy,,True,
221655425.png,happy,happy,,True,
543240066.png,happy,happy,,True,
967531750.png,happy,happy,,True,
14152.png,happy,happy,,True,
17115.png,happy,happy,,True,
21869.png,happy,happy,,True,
557479252.png,happy,happy,,True,
5095.png,happy,happy,,True,
7682.png,happy,happy,,True,
18187.png,happy,happy,,True,
12291.png,happy,happy,,True,
33065.png,happy,happy,,True,
704223460.png,happy,sad,,True,
896120774.png,happy,happy,,True,
23114.png,happy,happy,,True,
486734450.png,happy,happy,,True,
19505.png,happy,sad,,True,
16420.png,happy,happy,,True,
4589.png,happy,happy,,True,
374204213.png,happy,happy,,True,
29764.png,happy,happy,,True,
23249.png,happy,happy,,True,
7928.png,happy,happy,,True,
15512.png,happy,sad,,True,
1550.png,happy,happy,,True,
98911305.png,happy,happy,,True,
405457553.png,happy,happy,,True,
16542.png,happy,happy,,True,
359504837.png,happy,happy,,True,
514256000.png,happy,happy,,True,
23763.png,happy,happy,,True,
941154502.png,happy,happy,,True,
525226762.png,happy,happy,,True,
16120.png,happy,happy,,True,
35074.png,happy,happy,,True,
841453368.png,happy,happy,,True,
14319.png,happy,happy,,True,
8667.png,happy,happy,,True,
7971.png,happy,happy,,True,
25933.png,happy,happy,,True,
744818821.png,happy,happy,,True,
610061999.png,happy,happy,,True,
996024057.png,happy,happy,,True,
704418782.png,happy,happy,,True,
14683.png,happy,happy,,True,
183026514.png,happy,happy,,True,
18650.png,happy,happy,,True,
100415497.png,happy,happy,,True,
10145.png,happy,happy,,True,
293090123.png,happy,happy,,True,
29459.png,happy,happy,,True,
3654.png,happy,happy,,True,
18040.png,happy,happy,,True,
164285052.png,happy,happy,,True,
7210.png,happy,happy,,True,
820001256.png,happy,happy,,True,
707009876.png,happy,happy,,True,
48221135.png,happy,happy,,True,
467549818.png,happy,happy,,True,
7615.png,happy,happy,,True,
620265148.png,happy,happy,,True,
417365840.png,happy,happy,,True,
13523.png,happy,happy,,True,
597790276.png,happy,happy,,True,
108682425.png,happy,happy,,True,
154922833.png,happy,happy,,True,
12589.png,happy,happy,,True,
30248.png,happy,happy,,True,
587209145.png,happy,happy,,True,
2965.png,happy,happy,,True,
816084455.png,happy,happy,,True,
145673101.png,happy,happy,,True,
721.png,happy,happy,,True,
32728.png,happy,happy,,True,
568449204.png,happy,sad,,True,
591145189.png,happy,happy,,True,
625718376.png,happy,happy,,True,
24884.png,happy,sad,,True,
15127.png,happy,happy,,True,
666739618.png,happy,happy,,True,
15331.png,happy,happy,,True,
924072421.png,happy,happy,,True,
958672319.png,happy,happy,,True,
31285.png,happy,happy,,True,
258978973.png,happy,happy,,True,
212873814.png,happy,happy,,True,
17525.png,happy,happy,,True,
983779274.png,happy,happy,,True,
9274.png,happy,happy,,True,
28855.png,happy,happy,,True,
12699.png,happy,happy,,True,
163642734.png,happy,happy,,True,
105599582.png,happy,happy,,True,
98343850.png,happy,happy,,True,
31335.png,happy,sad,,True,
pexels-rccbtn-31869024.jpg,sad,happy,,True,
pexels-darina-belonogova-8385367.jpg,sad,sad,,True,
588970330.png,sad,sad,,True,
23066.png,sad,sad,,True,
31099.png,sad,sad,,True,
3747.png,sad,sad,,True,
7253.png,sad,sad,,True,
27759.png,sad,sad,,True,
16974.png,sad,sad,,True,
808.png,sad,sad,,True,
9308.png,sad,sad,,True,
22959.png,sad,sad,,True,
605755536.png,sad,sad,,True,
33307.png,sad,sad,,True,
5709.png,sad,sad,,True,
20742.png,sad,sad,,True,
31115.png,sad,sad,,True,
29982.png,sad,sad,,True,
22989.png,sad,sad,,True,
1747.png,sad,sad,,True,
570408441.png,sad,sad,,True,
4944.png,sad,sad,,True,
18939.png,sad,sad,,True,
10753.png,sad,sad,,True,
25529.png,sad,sad,,True,
16691.png,sad,sad,,True,
6514.png,sad,sad,,True,
127557507.png,sad,sad,,True,
6930.png,sad,sad,,True,
5391.png,sad,sad,,True,
105355741.png,sad,sad,,True,
11933.png,sad,sad,,True,
957012499.png,sad,sad,,True,
856991444.png,sad,sad,,True,
31957.png,sad,sad,,True,
30308.png,sad,sad,,True,
14043.png,sad,sad,,True,
28396.png,sad,sad,,True,
20053.png,sad,sad,,True,
47471703.png,sad,sad,,True,
15439.png,sad,sad,,True,
805625327.png,sad,sad,,True,
979951570.png,sad,sad,,True,
22445.png,sad,sad,,True,
78283622.png,sad,sad,,True,
548113552.png,sad,sad,,True,
421485930.png,sad,happy,,True,
320359925.png,sad,sad,,True,
34438.png,sad,sad,,True,
19569.png,sad,happy,,True,
277403076.png,sad,sad,,True,
857916143.png,sad,sad,,True,
167707261.png,sad,sad,,True,
394493976.png,sad,sad,,True,
622635522.png,sad,sad,,True,
29251.png,sad,sad,,True,
201642972.png,sad,sad,,True,
6861.png,sad,sad,,True,
29876.png,sad,sad,,True,
35696.png,sad,sad,,True,
10358.png,sad,sad,,True,
340166815.png,sad,sad,,True,
26777.png,sad,sad,,True,
534027174.png,sad,sad,,True,
47914485.png,sad,sad,,True,
27905.png,sad,sad,,True,
170003655.png,sad,sad,,True,
461835356.png,sad,sad,,True,
21353.png,sad,sad,,True,
24270.png,sad,sad,,True,
178119935.png,sad,sad,,True,
885754992.png,sad,sad,,True,
100554667.png,sad,sad,,True,
955384900.png,sad,sad,,True,
8974.png,sad,sad,,True,
740316605.png,sad,sad,,True,
651490712.png,sad,sad,,True,
29743.png,sad,sad,,True,
395092916.png,sad,sad,,True,
33492.png,sad,sad,,True,
32571.png,sad,sad,,True,
13583.png,sad,sad,,True,
11419.png,sad,sad,,True,
3611.png,sad,sad,,True,
25965.png,sad,sad,,True,
198471732.png,sad,sad,,True,
17253.png,sad,sad,,True,
772650610.png,sad,sad,,True,
155551707.png,sad,sad,,True,
51602409.png,sad,sad,,True,
3.png,sad,sad,,True,
805.png,sad,sad,,True,
174725823.png,sad,sad,,True,
387330117.png,sad,sad,,True,
111028343.png,sad,happy,,True,
444750443.png,sad,sad,,True,
4555.png,sad,sad,,True,
88445385.png,sad,sad,,True,
13234.png,sad,sad,,True,
35386.png,sad,sad,,True,
