image_name,true_class,predicted_class,confidence,detected,error
happy-woman-in-nature-at-sunset.jpg,happy,happy,,True,
happy189_jpg.rf.1ba4e6283c9454c33cbf1ef12f7ae93e.jpg,happy,happy,,True,
image-368.jpeg,happy,happy,,True,
28090.png,happy,happy,,True,
977662054.png,happy,happy,,True,
214082708.png,happy,sad,,True,
332870274.png,happy,happy,,True,
3631.png,happy,happy,,True,
130484682.png,happy,happy,,True,
9057.png,happy,happy,,True,
15298.png,happy,happy,,True,
888410769.png,happy,happy,,True,
27945.png,happy,happy,,True,
383324474.png,happy,sad,,True,
30168.png,happy,happy,,True,
7446.png,happy,happy,,True,
21925.png,happy,happy,,True,
732144265.png,happy,happy,,True,
2924.png,happy,happy,,True,
726752676.png,happy,happy,,True,
12335.png,happy,happy,,True,
4831.png,happy,happy,,True,
30341.png,happy,happy,,True,
736635910.png,happy,happy,,True,
22397.png,happy,happy,,True,
969959862.png,happy,happy,,True,
4993.png,happy,happy,,True,
707466437.png,happy,happy,,True,
5340.png,happy,happy,,True,
23818.png,happy,happy,,True,
20120.png,happy,happy,,True,
3042.png,happy,happy,,True,
25850.png,happy,happy,,True,
658.png,happy,happy,,True,
10427.png,happy,happy,,True,
25729.png,happy,happy,,True,
12351.png,happy,happy,,True,
187830010.png,happy,happy,,True,
970656092.png,happy,happy,,True,
11476.png,happy,happy,,True,
24382.png,happy,happy,,True,
317644463.png,happy,happy,,True,
30678.png,happy,sad,,True,
18043.png,happy,happy,,True,
22863.png,happy,happy,,True,
15765.png,happy,sad,,True,
29075.png,happy,happy,,True,
355972537.png,happy,happy,,True,
13706.png,happy,happy,,True,
33818.png,happy,happy,,True,
152566415.png,happy,happy,,True,
3704.png,happy,happy,,True,
34216.png,happy,happy,,True,
11121.png,happy,happy,,True,
3300.png,happy,happy,,True,
354412625.png,happy,happy,,True,
213316068.png,happy,happy,,True,
35733.png,happy,happy,,True,
109.png,happy,happy,,True,
702002536.png,happy,happy,,True,
127950213.png,happy,happy,,True,
814706676.png,happy,happy,,True,
69923534.png,happy,happy,,True,
834185434.png,happy,happy,,True,
421341722.png,happy,sad,,True,
680710569.png,happy,happy,,True,
3892.png,happy,happy,,True,
1869.png,happy,happy,,True,
17145.png,happy,happy,,True,
961939061.png,happy,happy,,True,
24.png,happy,happy,,True,
411638218.png,happy,happy,,True,
310810525.png,happy,happy,,True,
17636.png,happy,happy,,True,
501799167.png,happy,happy,,True,
33297.png,happy,happy,,True,
30888435.png,happy,happy,,True,
32764.png,happy,happy,,True,
4155.png,happy,happy,,True,
640500871.png,happy,unknown,,False,Resposta ambígua: neutral
13387.png,happy,happy,,True,
643352355.png,happy,happy,,True,
2877.png,happy,happy,,True,
29353.png,happy,happy,,True,
30158.png,happy,happy,,True,
691847054.png,happy,happy,,True,
34511.png,happy,happy,,True,
64675445.png,happy,happy,,True,
20945.png,happy,happy,,True,
650013059.png,happy,happy,,True,
538291486.png,happy,happy,,True,
7895.png,happy,happy,,True,
997608891.png,happy,happy,,True,
122924303.png,happy,happy,,True,
24263.png,happy,happy,,True,
10270.png,happy,happy,,True,
14994.png,happy,happy,,True,
29220.png,happy,happy,,True,
27543.png,happy,happy,,True,
7277.png,happy,happy,,True,
pexels-yankrukov-7640494.jpg,sad,sad,,True,
sad193_jpg.rf.d34b7ce7ddf2cad7d22dc9dc81de257d.jpg,sad,sad,,True,
sad14_jpg.rf.283891e82152d99e39970d49c22d2e76.jpg,sad,sad,,True,
24251.png,sad,sad,,True,
23853.png,sad,sad,,True,
369059702.png,sad,sad,,True,
847928309.png,sad,sad,,True,
314992334.png,sad,sad,,True,
35612.png,sad,sad,,True,
7085.png,sad,sad,,True,
751281583.png,sad,sad,,True,
22193.png,sad,sad,,True,
34938.png,sad,sad,,True,
764617869.png,sad,sad,,True,
895104634.png,sad,happy,,True,
19857.png,sad,sad,,True,
27749.png,sad,sad,,True,
12447.png,sad,sad,,True,
16690811.png,sad,sad,,True,
279298256.png,sad,sad,,True,
13016.png,sad,sad,,True,
797933200.png,sad,sad,,True,
24645.png,sad,sad,,True,
31506.png,sad,sad,,True,
12964.png,sad,sad,,True,
14130.png,sad,sad,,True,
24384.png,sad,sad,,True,
405431881.png,sad,sad,,True,
397224599.png,sad,sad,,True,
1455.png,sad,sad,,True,
132313790.png,sad,sad,,True,
813622425.png,sad,sad,,True,
801084134.png,sad,sad,,True,
440655700.png,sad,sad,,True,
2777.png,sad,sad,,True,
676956228.png,sad,sad,,True,
4851.png,sad,sad,,True,
20898.png,sad,happy,,True,
935821498.png,sad,sad,,True,
55813318.png,sad,sad,,True,
6921.png,sad,sad,,True,
724178386.png,sad,happy,,True,
783959126.png,sad,sad,,True,
907320681.png,sad,sad,,True,
8307.png,sad,sad,,True,
23558.png,sad,sad,,True,
31404.png,sad,sad,,True,
33575.png,sad,sad,,True,
26811.png,sad,sad,,True,
972707470.png,sad,sad,,True,
29261011.png,sad,sad,,True,
263542147.png,sad,sad,,True,
9620.png,sad,sad,,True,
15757.png,sad,sad,,True,
5995.png,sad,sad,,True,
11445.png,sad,sad,,True,
65982366.png,sad,sad,,True,
156696139.png,sad,sad,,True,
29385978.png,sad,sad,,True,
14674.png,sad,sad,,True,
33181.png,sad,sad,,True,
19796.png,sad,sad,,True,
31218.png,sad,sad,,True,
1307.png,sad,sad,,True,
779590809.png,sad,sad,,True,
286136772.png,sad,sad,,True,
23426.png,sad,sad,,True,
448518497.png,sad,sad,,True,
596950405.png,sad,sad,,True,
21540.png,sad,sad,,True,
31829.png,sad,sad,,True,
19169.png,sad,sad,,True,
23236.png,sad,sad,,True,
714527012.png,sad,happy,,True,
197583535.png,sad,sad,,True,
26937.png,sad,sad,,True,
436138037.png,sad,sad,,True,
28887.png,sad,sad,,True,
28930.png,sad,sad,,True,
10326357.png,sad,sad,,True,
477537918.png,sad,sad,,True,
16405.png,sad,sad,,True,
28272.png,sad,sad,,True,
610382965.png,sad,happy,,True,
13380.png,sad,sad,,True,
917810578.png,sad,sad,,True,
30968.png,sad,sad,,True,
998913590.png,sad,sad,,True,
355317845.png,sad,sad,,True,
370316504.png,sad,sad,,True,
692915253.png,sad,sad,,True,
295259096.png,sad,sad,,True,
27030.png,sad,sad,,True,
932446865.png,sad,sad,,True,
5677.png,sad,sad,,True,
768204492.png,sad,sad,,True,
28937.png,sad,sad,,True,
13625.png,sad,sad,,True,
13180.png,sad,sad,,True,
508485075.png,sad,sad,,True,
