image_name,true_class,predicted_class,confidence,detected,error
hqdefault.jpg,happy,happy,,True,
GettyImages-565706549-949x534.jpg,happy,happy,,True,
952081072.png,happy,happy,,True,
18225.png,happy,happy,,True,
17670.png,happy,happy,,True,
1409.png,happy,sad,,True,
438404116.png,happy,happy,,True,
417386782.png,happy,happy,,True,
558523334.png,happy,happy,,True,
17936.png,happy,happy,,True,
995.png,happy,happy,,True,
21664.png,happy,happy,,True,
114662207.png,happy,happy,,True,
22232.png,happy,happy,,True,
809.png,happy,happy,,True,
35404.png,happy,happy,,True,
227753451.png,happy,sad,,True,
380677774.png,happy,happy,,True,
30948.png,happy,happy,,True,
19666.png,happy,happy,,True,
234285497.png,happy,happy,,True,
34669.png,happy,happy,,True,
5509.png,happy,happy,,True,
29177.png,happy,happy,,True,
13374.png,happy,happy,,True,
4710.png,happy,happy,,True,
22870.png,happy,happy,,True,
769223237.png,happy,happy,,True,
710518347.png,happy,happy,,True,
862298823.png,happy,happy,,True,
10343.png,happy,happy,,True,
239543570.png,happy,sad,,True,
33017.png,happy,happy,,True,
31833.png,happy,happy,,True,
24755.png,happy,happy,,True,
868477831.png,happy,happy,,True,
125637977.png,happy,happy,,True,
718539635.png,happy,happy,,True,
276567572.png,happy,happy,,True,
17229.png,happy,happy,,True,
34786.png,happy,happy,,True,
195502212.png,happy,happy,,True,
765084320.png,happy,happy,,True,
806380003.png,happy,happy,,True,
7020.png,happy,happy,,True,
17372.png,happy,happy,,True,
33415.png,happy,happy,,True,
804938678.png,happy,happy,,True,
11851.png,happy,happy,,True,
7590.png,happy,happy,,True,
22138.png,happy,happy,,True,
1885.png,happy,happy,,True,
493689108.png,happy,happy,,True,
7629.png,happy,sad,,True,
812559253.png,happy,happy,,True,
33630.png,happy,sad,,True,
29696.png,happy,happy,,True,
859800258.png,happy,sad,,True,
999403285.png,happy,happy,,True,
233398750.png,happy,happy,,True,
23787.png,happy,happy,,True,
293841318.png,happy,happy,,True,
29645.png,happy,happy,,True,
749349647.png,happy,happy,,True,
7029.png,happy,happy,,True,
355742964.png,happy,happy,,True,
977832161.png,happy,happy,,True,
26826.png,happy,happy,,True,
5164.png,happy,happy,,True,
797766075.png,happy,happy,,True,
5614.png,happy,happy,,True,
798237072.png,happy,happy,,True,
476289892.png,happy,happy,,True,
727627394.png,happy,happy,,True,
15633.png,happy,happy,,True,
239746245.png,happy,happy,,True,
549854179.png,happy,happy,,True,
19318.png,happy,happy,,True,
550615767.png,happy,happy,,True,
26506.png,happy,happy,,True,
281468758.png,happy,happy,,True,
7138.png,happy,happy,,True,
802404159.png,happy,happy,,True,
16994.png,happy,happy,,True,
447947099.png,happy,happy,,True,
29782.png,happy,happy,,True,
358814344.png,happy,happy,,True,
625846138.png,happy,happy,,True,
1406.png,happy,happy,,True,
21722.png,happy,happy,,True,
2286.png,happy,happy,,True,
456660803.png,happy,happy,,True,
31256.png,happy,happy,,True,
16762.png,happy,happy,,True,
822272970.png,happy,happy,,True,
23242.png,happy,happy,,True,
907065866.png,happy,happy,,True,
946499363.png,happy,sad,,True,
2285.png,happy,happy,,True,
483391633.png,happy,happy,,True,
pexels-darina-belonogova-7209117.jpg,sad,sad,,True,
sad126_jpg.rf.c6ca7c8c94f9ab99fab38b3cfa9408f5.jpg,sad,sad,,True,
pexels-anthonyshkraba-production-8303422.jpg,sad,sad,,True,
sad64_jpg.rf.ba59cf69698cc1f52d42dac64b1b8c3c.jpg,sad,sad,,True,
623323195.png,sad,sad,,True,
30378.png,sad,sad,,True,
8941.png,sad,sad,,True,
468252090.png,sad,sad,,True,
379899268.png,sad,sad,,True,
17841.png,sad,sad,,True,
226283590.png,sad,sad,,True,
32964.png,sad,sad,,True,
262633664.png,sad,sad,,True,
62333389.png,sad,sad,,True,
7269.png,sad,sad,,True,
686263536.png,sad,sad,,True,
31881.png,sad,sad,,True,
948384816.png,sad,sad,,True,
7479.png,sad,sad,,True,
850732380.png,sad,sad,,True,
875282342.png,sad,sad,,True,
14962.png,sad,sad,,True,
5125.png,sad,sad,,True,
421082746.png,sad,sad,,True,
2460.png,sad,sad,,True,
349698845.png,sad,sad,,True,
993982157.png,sad,sad,,True,
2028.png,sad,sad,,True,
24386.png,sad,sad,,True,
14250.png,sad,sad,,True,
12621.png,sad,sad,,True,
883920668.png,sad,sad,,True,
26369.png,sad,sad,,True,
674373601.png,sad,sad,,True,
940078674.png,sad,sad,,True,
11502.png,sad,sad,,True,
893516465.png,sad,sad,,True,
31995.png,sad,sad,,True,
946641732.png,sad,sad,,True,
20494.png,sad,sad,,True,
479381667.png,sad,sad,,True,
16859.png,sad,sad,,True,
830603295.png,sad,sad,,True,
35528.png,sad,sad,,True,
19997.png,sad,sad,,True,
85450939.png,sad,sad,,True,
17011.png,sad,sad,,True,
10352.png,sad,sad,,True,
22689.png,sad,sad,,True,
26772.png,sad,sad,,True,
27450.png,sad,sad,,True,
345718181.png,sad,sad,,True,
3658.png,sad,sad,,True,
27848.png,sad,sad,,True,
14702.png,sad,sad,,True,
840472643.png,sad,sad,,True,
5348.png,sad,sad,,True,
29052.png,sad,sad,,True,
481927412.png,sad,sad,,True,
13084.png,sad,sad,,True,
513136119.png,sad,sad,,True,
749010638.png,sad,sad,,True,
1461.png,sad,sad,,True,
231263774.png,sad,sad,,True,
311146742.png,sad,sad,,True,
549623932.png,sad,sad,,True,
19382.png,sad,sad,,True,
489013507.png,sad,sad,,True,
25282.png,sad,sad,,True,
8044.png,sad,sad,,True,
312983443.png,sad,sad,,True,
600299008.png,sad,sad,,True,
218040309.png,sad,sad,,True,
310745667.png,sad,sad,,True,
31669.png,sad,sad,,True,
25218.png,sad,sad,,True,
12648.png,sad,sad,,True,
282540976.png,sad,sad,,True,
34300.png,sad,sad,,True,
27585.png,sad,sad,,True,
10498.png,sad,sad,,True,
89390790.png,sad,sad,,True,
22170.png,sad,sad,,True,
925622762.png,sad,sad,,True,
19864.png,sad,sad,,True,
220071212.png,sad,sad,,True,
536603446.png,sad,sad,,True,
24689.png,sad,sad,,True,
448038312.png,sad,sad,,True,
842573032.png,sad,sad,,True,
27009.png,sad,sad,,True,
71398239.png,sad,sad,,True,
30389.png,sad,sad,,True,
19531.png,sad,sad,,True,
973885465.png,sad,sad,,True,
26312.png,sad,sad,,True,
422.png,sad,sad,,True,
754.png,sad,happy,,True,
22361.png,sad,sad,,True,
374531006.png,sad,sad,,True,
