image_name,true_class,predicted_class,confidence,detected,error
happy45_jpg.rf.efd9dae1ce88106a45811a21b8b746c0.jpg,happy,happy,,True,
happy7_jpg.rf.cd05ebd585c62fde1ee0390665cba273.jpg,happy,happy,,True,
image-537.jpeg,happy,happy,,True,
619310287.png,happy,happy,,True,
1781.png,happy,happy,,True,
7737.png,happy,happy,,True,
50834242.png,happy,happy,,True,
571784880.png,happy,happy,,True,
25827.png,happy,happy,,True,
34928.png,happy,happy,,True,
552871303.png,happy,happy,,True,
32746.png,happy,happy,,True,
241784704.png,happy,happy,,True,
943822790.png,happy,happy,,True,
3552.png,happy,happy,,True,
18541.png,happy,sad,,True,
4826.png,happy,happy,,True,
435949262.png,happy,happy,,True,
8172.png,happy,happy,,True,
906345838.png,happy,happy,,True,
30221.png,happy,happy,,True,
806092568.png,happy,happy,,True,
14792.png,happy,happy,,True,
50907114.png,happy,happy,,True,
869552019.png,happy,happy,,True,
733455629.png,happy,happy,,True,
14508.png,happy,happy,,True,
11868.png,happy,happy,,True,
115014645.png,happy,sad,,True,
9989.png,happy,happy,,True,
17389.png,happy,happy,,True,
909086018.png,happy,happy,,True,
791396741.png,happy,happy,,True,
29649.png,happy,happy,,True,
32282.png,happy,happy,,True,
15370.png,happy,happy,,True,
13661.png,happy,happy,,True,
30912.png,happy,happy,,True,
842573058.png,happy,happy,,True,
7035.png,happy,happy,,True,
538887306.png,happy,happy,,True,
9144.png,happy,happy,,True,
11884.png,happy,happy,,True,
220628190.png,happy,happy,,True,
549277965.png,happy,happy,,True,
22446.png,happy,happy,,True,
258451130.png,happy,happy,,True,
22487.png,happy,happy,,True,
5580.png,happy,happy,,True,
2589.png,happy,happy,,True,
508199993.png,happy,happy,,True,
602263306.png,happy,happy,,True,
809585969.png,happy,happy,,True,
31377.png,happy,happy,,True,
13400564.png,happy,happy,,True,
534556797.png,happy,happy,,True,
860472595.png,happy,happy,,True,
17169.png,happy,happy,,True,
168301262.png,happy,happy,,True,
23813.png,happy,happy,,True,
18649.png,happy,happy,,True,
16664.png,happy,happy,,True,
7992.png,happy,happy,,True,
27268.png,happy,happy,,True,
14088.png,happy,happy,,True,
180936838.png,happy,happy,,True,
671728142.png,happy,happy,,True,
7997.png,happy,happy,,True,
11695.png,happy,sad,,True,
741277214.png,happy,happy,,True,
245372073.png,happy,happy,,True,
625290492.png,happy,happy,,True,
21582.png,happy,happy,,True,
314665322.png,happy,happy,,True,
836404798.png,happy,happy,,True,
25121.png,happy,happy,,True,
579138677.png,happy,sad,,True,
33283.png,happy,happy,,True,
2040.png,happy,happy,,True,
928077854.png,happy,sad,,True,
800948982.png,happy,happy,,True,
24073.png,happy,happy,,True,
244902591.png,happy,happy,,True,
126085912.png,happy,happy,,True,
33322.png,happy,happy,,True,
28689.png,happy,happy,,True,
4007527.png,happy,happy,,True,
674226849.png,happy,happy,,True,
348163726.png,happy,happy,,True,
34313.png,happy,happy,,True,
29790.png,happy,happy,,True,
26474.png,happy,happy,,True,
25157.png,happy,happy,,True,
815059700.png,happy,happy,,True,
256943269.png,happy,happy,,True,
13553.png,happy,happy,,True,
16749.png,happy,happy,,True,
9272.png,happy,happy,,True,
27966.png,happy,happy,,True,
11230.png,happy,sad,,True,
pexels-rdne-8865748.jpg,sad,sad,,True,
sad56_jpg.rf.d5d266d182906efc216d6f860d9c38fe.jpg,sad,sad,,True,
pexels-liza-summer-6382620.jpg,sad,sad,,True,
pexels-ash-cork-281354-3080552.jpg,sad,sad,,True,
33739.png,sad,sad,,True,
765528933.png,sad,happy,,True,
21261.png,sad,sad,,True,
609828589.png,sad,sad,,True,
210433400.png,sad,sad,,True,
886048072.png,sad,sad,,True,
172871875.png,sad,sad,,True,
360404058.png,sad,sad,,True,
146715547.png,sad,sad,,True,
5889.png,sad,sad,,True,
17128.png,sad,sad,,True,
10858.png,sad,sad,,True,
28479.png,sad,sad,,True,
10694.png,sad,sad,,True,
114328711.png,sad,sad,,True,
876301337.png,sad,sad,,True,
16839.png,sad,sad,,True,
16408.png,sad,sad,,True,
611381224.png,sad,sad,,True,
21266.png,sad,sad,,True,
27403.png,sad,sad,,True,
45992568.png,sad,sad,,True,
18023.png,sad,sad,,True,
35600.png,sad,sad,,True,
10133.png,sad,sad,,True,
297301883.png,sad,sad,,True,
710451633.png,sad,sad,,True,
516733558.png,sad,sad,,True,
335949550.png,sad,happy,,True,
27303.png,sad,sad,,True,
18694.png,sad,sad,,True,
9976.png,sad,sad,,True,
19171.png,sad,sad,,True,
87621132.png,sad,sad,,True,
10482983.png,sad,sad,,True,
84922980.png,sad,sad,,True,
24796.png,sad,sad,,True,
43820742.png,sad,sad,,True,
20650.png,sad,sad,,True,
13339.png,sad,sad,,True,
15189.png,sad,sad,,True,
26581.png,sad,sad,,True,
7430.png,sad,sad,,True,
5192.png,sad,sad,,True,
9569.png,sad,sad,,True,
452728062.png,sad,sad,,True,
261839260.png,sad,sad,,True,
800580843.png,sad,sad,,True,
11138.png,sad,sad,,True,
24183.png,sad,sad,,True,
16694.png,sad,sad,,True,
13883.png,sad,sad,,True,
382158101.png,sad,happy,,True,
662621844.png,sad,sad,,True,
26558.png,sad,sad,,True,
29858.png,sad,sad,,True,
539199878.png,sad,sad,,True,
16317.png,sad,sad,,True,
32472.png,sad,sad,,True,
34942.png,sad,sad,,True,
18270.png,sad,sad,,True,
850100306.png,sad,sad,,True,
24827.png,sad,sad,,True,
974828901.png,sad,sad,,True,
753737570.png,sad,sad,,True,
19153.png,sad,sad,,True,
462493310.png,sad,sad,,True,
318.png,sad,sad,,True,
30314.png,sad,sad,,True,
510044030.png,sad,sad,,True,
791167445.png,sad,sad,,True,
18260.png,sad,sad,,True,
523244098.png,sad,sad,,True,
698674489.png,sad,sad,,True,
31325.png,sad,sad,,True,
11817.png,sad,sad,,True,
14577.png,sad,sad,,True,
8369.png,sad,sad,,True,
721607608.png,sad,sad,,True,
24878.png,sad,sad,,True,
735653462.png,sad,sad,,True,
8767375.png,sad,sad,,True,
15915.png,sad,sad,,True,
674036412.png,sad,sad,,True,
269803628.png,sad,sad,,True,
631931798.png,sad,sad,,True,
29342.png,sad,sad,,True,
147021038.png,sad,sad,,True,
20824.png,sad,sad,,True,
27540.png,sad,sad,,True,
514258915.png,sad,sad,,True,
21480.png,sad,sad,,True,
30162.png,sad,sad,,True,
