image_name,true_class,predicted_class,confidence,detected,error
happy270_jpg.rf.0d18275876ddc7385d401da1b271dcde.jpg,happy,happy,,True,
image-465.jpeg,happy,happy,,True,
597849760.png,happy,happy,,True,
162.png,happy,happy,,True,
32802.png,happy,happy,,True,
851378347.png,happy,happy,,True,
273196855.png,happy,sad,,True,
399498137.png,happy,happy,,True,
12455.png,happy,sad,,True,
22757.png,happy,sad,,True,
719933810.png,happy,happy,,True,
32541.png,happy,happy,,True,
874980536.png,happy,happy,,True,
4827.png,happy,happy,,True,
14746.png,happy,happy,,True,
782512624.png,happy,happy,,True,
24862.png,happy,happy,,True,
984.png,happy,happy,,True,
564723697.png,happy,happy,,True,
975531154.png,happy,happy,,True,
686760220.png,happy,sad,,True,
603735663.png,happy,happy,,True,
20848.png,happy,happy,,True,
20525.png,happy,happy,,True,
895966657.png,happy,happy,,True,
13885.png,happy,sad,,True,
21416.png,happy,happy,,True,
240316533.png,happy,happy,,True,
334992721.png,happy,happy,,True,
10224.png,happy,happy,,True,
819692144.png,happy,happy,,True,
29467.png,happy,happy,,True,
25301.png,happy,happy,,True,
12977.png,happy,happy,,True,
587018005.png,happy,sad,,True,
378479897.png,happy,happy,,True,
875111296.png,happy,happy,,True,
34347.png,happy,happy,,True,
830642343.png,happy,sad,,True,
31636.png,happy,happy,,True,
16276.png,happy,happy,,True,
31385.png,happy,sad,,True,
844451236.png,happy,happy,,True,
535757527.png,happy,happy,,True,
757147670.png,happy,happy,,True,
520148165.png,happy,happy,,True,
24038.png,happy,happy,,True,
6864.png,happy,happy,,True,
699141433.png,happy,happy,,True,
4108.png,happy,happy,,True,
14259.png,happy,happy,,True,
924534973.png,happy,happy,,True,
572291548.png,happy,sad,,True,
6487.png,happy,sad,,True,
7799.png,happy,happy,,True,
17595.png,happy,happy,,True,
2756.png,happy,happy,,True,
6525.png,happy,happy,,True,
23023.png,happy,happy,,True,
6690.png,happy,happy,,True,
302796413.png,happy,happy,,True,
325693962.png,happy,happy,,True,
811947978.png,happy,happy,,True,
561097469.png,happy,happy,,True,
27680.png,happy,happy,,True,
23190956.png,happy,sad,,True,
20111.png,happy,happy,,True,
618758944.png,happy,happy,,True,
182035064.png,happy,happy,,True,
6804.png,happy,happy,,True,
12073.png,happy,happy,,True,
748713974.png,happy,happy,,True,
35787.png,happy,happy,,True,
588650963.png,happy,happy,,True,
24891.png,happy,unknown,,False,"Resposta ambígua: sorry, i can't see the face in the image. can you provide a clearer image?"
739075886.png,happy,happy,,True,
26314.png,happy,happy,,True,
452092246.png,happy,happy,,True,
384760724.png,happy,happy,,True,
12528.png,happy,happy,,True,
26855.png,happy,happy,,True,
776766446.png,happy,sad,,True,
11343.png,happy,happy,,True,
693714877.png,happy,happy,,True,
360815729.png,happy,happy,,True,
21450.png,happy,happy,,True,
996921471.png,happy,happy,,True,
844506727.png,happy,happy,,True,
23690.png,happy,happy,,True,
34892.png,happy,happy,,True,
7880.png,happy,happy,,True,
15323.png,happy,happy,,True,
436538205.png,happy,happy,,True,
43060953.png,happy,happy,,True,
25631.png,happy,happy,,True,
33721.png,happy,happy,,True,
32832.png,happy,happy,,True,
23122.png,happy,happy,,True,
689332256.png,happy,happy,,True,
15693.png,happy,happy,,True,
pexels-teona-swift-6874465.jpg,sad,sad,,True,
sad194_jpg.rf.4928c74b517b4adf16a3bc1007024f14.jpg,sad,sad,,True,
pexels-cottonbro-6716225.jpg,sad,sad,,True,
zohre-nemati-ETiUU3z74lM-unsplash.jpg,sad,sad,,True,
sad86_jpg.rf.91f9dd296c8320d883febf27ef7212a5.jpg,sad,sad,,True,
28133.png,sad,sad,,True,
24696.png,sad,sad,,True,
26903.png,sad,sad,,True,
32221.png,sad,sad,,True,
35599.png,sad,happy,,True,
19489.png,sad,sad,,True,
32197.png,sad,sad,,True,
11821.png,sad,sad,,True,
98300973.png,sad,sad,,True,
139137809.png,sad,sad,,True,
20394.png,sad,sad,,True,
20009.png,sad,sad,,True,
7081.png,sad,sad,,True,
10482.png,sad,sad,,True,
11950.png,sad,sad,,True,
27399.png,sad,sad,,True,
821714590.png,sad,sad,,True,
277190282.png,sad,sad,,True,
133883386.png,sad,sad,,True,
712541015.png,sad,sad,,True,
215243160.png,sad,sad,,True,
800149140.png,sad,sad,,True,
3420.png,sad,sad,,True,
202565256.png,sad,sad,,True,
7915.png,sad,sad,,True,
31894.png,sad,sad,,True,
19366.png,sad,sad,,True,
751068449.png,sad,sad,,True,
11672.png,sad,sad,,True,
380061089.png,sad,sad,,True,
33820.png,sad,sad,,True,
43993159.png,sad,sad,,True,
716237884.png,sad,sad,,True,
23992.png,sad,sad,,True,
255155617.png,sad,sad,,True,
466565155.png,sad,sad,,True,
18735.png,sad,sad,,True,
29852.png,sad,sad,,True,
508876322.png,sad,sad,,True,
143036195.png,sad,sad,,True,
647162771.png,sad,sad,,True,
7586.png,sad,sad,,True,
651866104.png,sad,sad,,True,
258209077.png,sad,sad,,True,
133015464.png,sad,sad,,True,
8717.png,sad,sad,,True,
25117.png,sad,sad,,True,
24545.png,sad,sad,,True,
15565.png,sad,sad,,True,
26965.png,sad,sad,,True,
35500.png,sad,sad,,True,
17951.png,sad,sad,,True,
747920803.png,sad,sad,,True,
840524941.png,sad,sad,,True,
2618.png,sad,sad,,True,
2221.png,sad,sad,,True,
7173.png,sad,sad,,True,
63510842.png,sad,sad,,True,
18886.png,sad,sad,,True,
583618942.png,sad,sad,,True,
965005403.png,sad,sad,,True,
22073.png,sad,sad,,True,
23393.png,sad,sad,,True,
292299878.png,sad,sad,,True,
19621.png,sad,sad,,True,
27730.png,sad,sad,,True,
602298578.png,sad,sad,,True,
14077.png,sad,unknown,,False,Resposta ambígua: neutral
510250943.png,sad,sad,,True,
33460550.png,sad,sad,,True,
15961.png,sad,sad,,True,
35680.png,sad,sad,,True,
34165.png,sad,sad,,True,
18470.png,sad,sad,,True,
125972800.png,sad,sad,,True,
988208753.png,sad,sad,,True,
15696.png,sad,sad,,True,
31720.png,sad,sad,,True,
159944337.png,sad,sad,,True,
31522.png,sad,sad,,True,
2929.png,sad,sad,,True,
525171549.png,sad,sad,,True,
891706379.png,sad,sad,,True,
948275412.png,sad,sad,,True,
631301502.png,sad,sad,,True,
27800.png,sad,sad,,True,
320995746.png,sad,sad,,True,
168164022.png,sad,sad,,True,
11178.png,sad,sad,,True,
26299.png,sad,sad,,True,
79831933.png,sad,sad,,True,
12512.png,sad,sad,,True,
35768.png,sad,sad,,True,
487507102.png,sad,sad,,True,
566958879.png,sad,sad,,True,
