image_name,true_class,predicted_class,confidence,detected,error
image-461.jpeg,happy,happy,,True,
203915405.png,happy,happy,,True,
12442.png,happy,happy,,True,
255791519.png,happy,happy,,True,
4362.png,happy,happy,,True,
603572653.png,happy,happy,,True,
727253303.png,happy,sad,,True,
28863985.png,happy,happy,,True,
233811693.png,happy,happy,,True,
216806802.png,happy,happy,,True,
977804456.png,happy,happy,,True,
24642.png,happy,happy,,True,
21935.png,happy,happy,,True,
6947.png,happy,happy,,True,
34652.png,happy,happy,,True,
33385515.png,happy,happy,,True,
44212939.png,happy,happy,,True,
32409.png,happy,happy,,True,
514744669.png,happy,happy,,True,
29773.png,happy,happy,,True,
16795.png,happy,happy,,True,
476011617.png,happy,happy,,True,
452738403.png,happy,happy,,True,
572538703.png,happy,sad,,True,
988637703.png,happy,happy,,True,
11210.png,happy,happy,,True,
140074902.png,happy,happy,,True,
3144.png,happy,happy,,True,
817091292.png,happy,happy,,True,
11761.png,happy,happy,,True,
25413.png,happy,happy,,True,
4950.png,happy,happy,,True,
3452.png,happy,happy,,True,
109928862.png,happy,happy,,True,
323417193.png,happy,happy,,True,
33798.png,happy,happy,,True,
4288.png,happy,happy,,True,
183855197.png,happy,happy,,True,
101386174.png,happy,happy,,True,
31413.png,happy,happy,,True,
17403.png,happy,happy,,True,
730290052.png,happy,happy,,True,
16495.png,happy,happy,,True,
7961.png,happy,happy,,True,
911337396.png,happy,happy,,True,
565445387.png,happy,sad,,True,
27058.png,happy,happy,,True,
482582408.png,happy,happy,,True,
475309922.png,happy,happy,,True,
829972466.png,happy,happy,,True,
24752.png,happy,happy,,True,
111.png,happy,happy,,True,
31363.png,happy,happy,,True,
27040.png,happy,happy,,True,
29695.png,happy,happy,,True,
446452816.png,happy,sad,,True,
480248076.png,happy,happy,,True,
13655.png,happy,happy,,True,
18714.png,happy,happy,,True,
10229.png,happy,happy,,True,
17208.png,happy,happy,,True,
16106.png,happy,sad,,True,
21225.png,happy,sad,,True,
263888805.png,happy,happy,,True,
525982033.png,happy,happy,,True,
261781880.png,happy,happy,,True,
964991519.png,happy,happy,,True,
1499.png,happy,happy,,True,
9416.png,happy,happy,,True,
859227973.png,happy,happy,,True,
902197109.png,happy,sad,,True,
28798.png,happy,happy,,True,
379166901.png,happy,happy,,True,
20361857.png,happy,happy,,True,
266120144.png,happy,happy,,True,
6756.png,happy,happy,,True,
220.png,happy,happy,,True,
9897.png,happy,happy,,True,
2652.png,happy,happy,,True,
356.png,happy,sad,,True,
17487.png,happy,happy,,True,
834185526.png,happy,happy,,True,
20821.png,happy,happy,,True,
13757.png,happy,sad,,True,
803128383.png,happy,happy,,True,
35343.png,happy,happy,,True,
33726.png,happy,happy,,True,
676201872.png,happy,happy,,True,
126508027.png,happy,happy,,True,
600921861.png,happy,happy,,True,
443679512.png,happy,happy,,True,
