image_name,true_class,predicted_class,confidence,detected,error
happy151_jpg.rf.3a57dd6c15ad6b50df7c6a1b1d8ebaa6.jpg,happy,happy,,True,
happy96_jpg.rf.43a432f775f4450c2af289ef410f8971.jpg,happy,happy,,True,
happy246_jpg.rf.298991edca53b08b30df96117d9d229e.jpg,happy,happy,,True,
happy170_jpg.rf.3748c40e54906be2758c185d154e2643.jpg,happy,happy,,True,
348.png,happy,happy,,True,
31106.png,happy,happy,,True,
972795835.png,happy,happy,,True,
637411340.png,happy,happy,,True,
35016.png,happy,happy,,True,
517380612.png,happy,happy,,True,
668832791.png,happy,happy,,True,
839298102.png,happy,happy,,True,
220392688.png,happy,happy,,True,
6204.png,happy,happy,,True,
32627.png,happy,happy,,True,
945216790.png,happy,happy,,True,
3595.png,happy,happy,,True,
8359.png,happy,happy,,True,
173995161.png,happy,happy,,True,
336473002.png,happy,happy,,True,
9641.png,happy,happy,,True,
879469911.png,happy,happy,,True,
2701.png,happy,happy,,True,
907663504.png,happy,happy,,True,
28320.png,happy,happy,,True,
27199.png,happy,happy,,True,
34867.png,happy,happy,,True,
33107.png,happy,happy,,True,
948512409.png,happy,happy,,True,
12095.png,happy,happy,,True,
7231.png,happy,happy,,True,
412610803.png,happy,happy,,True,
26579.png,happy,sad,,True,
17376.png,happy,happy,,True,
717638935.png,happy,happy,,True,
25714.png,happy,happy,,True,
846149188.png,happy,happy,,True,
8662.png,happy,happy,,True,
18056.png,happy,happy,,True,
1478.png,happy,happy,,True,
7800.png,happy,happy,,True,
1915.png,happy,sad,,True,
855794306.png,happy,happy,,True,
347206893.png,happy,happy,,True,
10635.png,happy,happy,,True,
12787.png,happy,happy,,True,
188299171.png,happy,happy,,True,
5386.png,happy,unknown,,False,Resposta ambígua: neutral
32333.png,happy,happy,,True,
10019.png,happy,happy,,True,
12545.png,happy,happy,,True,
720538102.png,happy,happy,,True,
483282962.png,happy,happy,,True,
968508298.png,happy,happy,,True,
22058.png,happy,happy,,True,
25118.png,happy,happy,,True,
30098.png,happy,happy,,True,
114107644.png,happy,happy,,True,
43593848.png,happy,happy,,True,
254.png,happy,happy,,True,
693.png,happy,sad,,True,
953165274.png,happy,happy,,True,
146572330.png,happy,happy,,True,
8904.png,happy,happy,,True,
1048.png,happy,happy,,True,
303505061.png,happy,happy,,True,
857108128.png,happy,happy,,True,
29240.png,happy,happy,,True,
340569253.png,happy,happy,,True,
17621.png,happy,happy,,True,
783817849.png,happy,happy,,True,
913677055.png,happy,happy,,True,
14262.png,happy,happy,,True,
24203.png,happy,happy,,True,
19196.png,happy,happy,,True,
98012568.png,happy,happy,,True,
4791.png,happy,sad,,True,
9060.png,happy,happy,,True,
16375.png,happy,happy,,True,
391361040.png,happy,happy,,True,
802419268.png,happy,happy,,True,
718110012.png,happy,happy,,True,
61176906.png,happy,happy,,True,
829.png,happy,happy,,True,
26317.png,happy,happy,,True,
766881732.png,happy,sad,,True,
760749187.png,happy,happy,,True,
27637.png,happy,happy,,True,
32574.png,happy,happy,,True,
25949.png,happy,happy,,True,
843430384.png,happy,happy,,True,
814835166.png,happy,happy,,True,
899780896.png,happy,sad,,True,
503698489.png,happy,happy,,True,
31687.png,happy,happy,,True,
116545923.png,happy,happy,,True,
302116564.png,happy,happy,,True,
444324322.png,happy,happy,,True,
300254357.png,happy,happy,,True,
534785128.png,happy,happy,,True,
francisco-de-legarreta-c-hHg9MC-G8_Y-unsplash.jpg,sad,sad,,True,
pexels-ron-lach-9841352.jpg,sad,sad,,True,
sad158_jpg.rf.55b3aab22711c16f23546662fc6f89de.jpg,sad,sad,,True,
sad139_jpg.rf.42b69f1799e1c16f9ba7bd21b313ab1d.jpg,sad,sad,,True,
sad68_jpg.rf.94825916fc9d5041587d87d17cfd6a12.jpg,sad,sad,,True,
28443.png,sad,sad,,True,
9690.png,sad,sad,,True,
450287862.png,sad,sad,,True,
875765702.png,sad,sad,,True,
7440.png,sad,sad,,True,
6824.png,sad,sad,,True,
29201804.png,sad,sad,,True,
582130132.png,sad,sad,,True,
545405361.png,sad,sad,,True,
20578.png,sad,sad,,True,
29602.png,sad,sad,,True,
17869.png,sad,sad,,True,
14384.png,sad,sad,,True,
6162.png,sad,sad,,True,
62706072.png,sad,sad,,True,
82861402.png,sad,sad,,True,
41070699.png,sad,sad,,True,
19510.png,sad,sad,,True,
458403675.png,sad,sad,,True,
728225358.png,sad,sad,,True,
151284717.png,sad,happy,,True,
72.png,sad,sad,,True,
702183118.png,sad,sad,,True,
8039.png,sad,sad,,True,
19315.png,sad,sad,,True,
678707275.png,sad,sad,,True,
684711985.png,sad,sad,,True,
16726.png,sad,sad,,True,
669388191.png,sad,sad,,True,
17375.png,sad,sad,,True,
953438428.png,sad,sad,,True,
4048.png,sad,sad,,True,
333392568.png,sad,unknown,,False,Resposta ambígua: neutral
8879.png,sad,sad,,True,
16668.png,sad,sad,,True,
832974531.png,sad,sad,,True,
769103416.png,sad,sad,,True,
12593.png,sad,sad,,True,
752050497.png,sad,sad,,True,
280954790.png,sad,sad,,True,
22294671.png,sad,sad,,True,
14803512.png,sad,sad,,True,
683371161.png,sad,sad,,True,
400306926.png,sad,sad,,True,
11662.png,sad,sad,,True,
26970.png,sad,sad,,True,
24140.png,sad,sad,,True,
32871.png,sad,sad,,True,
14336.png,sad,sad,,True,
188527958.png,sad,sad,,True,
21949.png,sad,happy,,True,
