image_name,true_class,predicted_class,confidence,detected,error
happy275_jpg.rf.010e9ddab95904151dfc00fc83259147.jpg,happy,happy,,True,
happy78_jpg.rf.f4349943da0b87dcc99b24c1eeceb125.jpg,happy,happy,,True,
185609902.png,happy,sad,,True,
780298339.png,happy,happy,,True,
283015447.png,happy,happy,,True,
27611.png,happy,happy,,True,
99962616.png,happy,happy,,True,
853158455.png,happy,happy,,True,
28898.png,happy,happy,,True,
266973961.png,happy,happy,,True,
9518.png,happy,happy,,True,
800489747.png,happy,happy,,True,
69250149.png,happy,happy,,True,
29108523.png,happy,happy,,True,
897751945.png,happy,happy,,True,
170562949.png,happy,happy,,True,
31316.png,happy,happy,,True,
18196.png,happy,happy,,True,
30974.png,happy,happy,,True,
263423122.png,happy,sad,,True,
904864532.png,happy,happy,,True,
31739.png,happy,happy,,True,
744479629.png,happy,happy,,True,
9125.png,happy,happy,,True,
176152305.png,happy,happy,,True,
15705.png,happy,happy,,True,
20040.png,happy,happy,,True,
700676462.png,happy,happy,,True,
35713.png,happy,happy,,True,
706.png,happy,happy,,True,
457649044.png,happy,happy,,True,
32684.png,happy,happy,,True,
20082.png,happy,happy,,True,
405932732.png,happy,sad,,True,
28033.png,happy,sad,,True,
20889.png,happy,happy,,True,
883192934.png,happy,happy,,True,
880476497.png,happy,happy,,True,
33610.png,happy,happy,,True,
1246.png,happy,happy,,True,
361571161.png,happy,happy,,True,
9597.png,happy,sad,,True,
29062.png,happy,happy,,True,
836337314.png,happy,happy,,True,
163423325.png,happy,happy,,True,
35265.png,happy,happy,,True,
488723435.png,happy,happy,,True,
792112391.png,happy,happy,,True,
34556.png,happy,happy,,True,
3278.png,happy,happy,,True,
5769.png,happy,happy,,True,
214878491.png,happy,happy,,True,
2191073.png,happy,happy,,True,
444.png,happy,sad,,True,
25870.png,happy,happy,,True,
18071.png,happy,happy,,True,
463408141.png,happy,happy,,True,
143262601.png,happy,happy,,True,
22893.png,happy,happy,,True,
347592929.png,happy,happy,,True,
8493.png,happy,happy,,True,
21778.png,happy,happy,,True,
34822.png,happy,happy,,True,
18503.png,happy,happy,,True,
191857348.png,happy,happy,,True,
15972.png,happy,happy,,True,
160317609.png,happy,happy,,True,
201001552.png,happy,happy,,True,
25042.png,happy,happy,,True,
704367505.png,happy,happy,,True,
4133.png,happy,happy,,True,
9167.png,happy,happy,,True,
1275.png,happy,happy,,True,
9826.png,happy,happy,,True,
15579.png,happy,happy,,True,
552930332.png,happy,happy,,True,
963394759.png,happy,happy,,True,
31133.png,happy,happy,,True,
317433992.png,happy,happy,,True,
179992458.png,happy,happy,,True,
66498911.png,happy,happy,,True,
202334112.png,happy,happy,,True,
23736.png,happy,happy,,True,
2678.png,happy,happy,,True,
558085054.png,happy,happy,,True,
3361.png,happy,happy,,True,
292171248.png,happy,happy,,True,
523696610.png,happy,happy,,True,
340992768.png,happy,happy,,True,
105747523.png,happy,happy,,True,
527342630.png,happy,sad,,True,
11838.png,happy,happy,,True,
2913.png,happy,happy,,True,
253748270.png,happy,happy,,True,
13905754.png,happy,happy,,True,
11806.png,happy,happy,,True,
25023.png,happy,happy,,True,
988296246.png,happy,happy,,True,
823004976.png,happy,happy,,True,
511749229.png,happy,happy,,True,
pexels-liza-summer-6383268.jpg,sad,sad,,True,
jose-murillo-MlyYDrdR8UU-unsplash.jpg,sad,sad,,True,
pexels-greece-china-news-81838757-25461676.jpg,sad,sad,,True,
pexels-tima-miroshnichenko-6390231.jpg,sad,sad,,True,
sad99_jpg.rf.e360f2620247a9506cf034fd3fa7b1da.jpg,sad,sad,,True,
10321.png,sad,sad,,True,
28053.png,sad,sad,,True,
17274.png,sad,sad,,True,
982418464.png,sad,sad,,True,
2048.png,sad,sad,,True,
8773.png,sad,sad,,True,
709493936.png,sad,sad,,True,
94470840.png,sad,sad,,True,
476101207.png,sad,sad,,True,
725817852.png,sad,sad,,True,
5650.png,sad,sad,,True,
8758.png,sad,sad,,True,
6775.png,sad,sad,,True,
24119.png,sad,sad,,True,
72150629.png,sad,sad,,True,
657440304.png,sad,sad,,True,
472794576.png,sad,sad,,True,
114419350.png,sad,sad,,True,
22752.png,sad,sad,,True,
40866209.png,sad,sad,,True,
31288.png,sad,sad,,True,
549129008.png,sad,sad,,True,
22419.png,sad,sad,,True,
948280709.png,sad,sad,,True,
907677177.png,sad,sad,,True,
671212530.png,sad,happy,,True,
932547636.png,sad,sad,,True,
323216098.png,sad,sad,,True,
30963.png,sad,sad,,True,
13688.png,sad,sad,,True,
398001084.png,sad,sad,,True,
30130.png,sad,sad,,True,
35855.png,sad,sad,,True,
26183.png,sad,sad,,True,
431478563.png,sad,sad,,True,
491481229.png,sad,sad,,True,
654948387.png,sad,sad,,True,
29305.png,sad,sad,,True,
16485.png,sad,sad,,True,
718016018.png,sad,happy,,True,
116814785.png,sad,sad,,True,
34966.png,sad,sad,,True,
7579.png,sad,sad,,True,
345877233.png,sad,sad,,True,
828311016.png,sad,sad,,True,
12550.png,sad,sad,,True,
34541.png,sad,sad,,True,
12035.png,sad,sad,,True,
23217.png,sad,sad,,True,
110092221.png,sad,sad,,True,
343325379.png,sad,sad,,True,
27108.png,sad,sad,,True,
281.png,sad,sad,,True,
1067.png,sad,happy,,True,
830228003.png,sad,sad,,True,
18689.png,sad,sad,,True,
17419.png,sad,sad,,True,
20504.png,sad,sad,,True,
31186.png,sad,happy,,True,
813488858.png,sad,sad,,True,
799509995.png,sad,sad,,True,
990249634.png,sad,sad,,True,
32937.png,sad,sad,,True,
510950159.png,sad,sad,,True,
30310.png,sad,sad,,True,
347080878.png,sad,sad,,True,
13888.png,sad,sad,,True,
15235.png,sad,sad,,True,
29776626.png,sad,sad,,True,
6651.png,sad,sad,,True,
733291831.png,sad,sad,,True,
25068.png,sad,sad,,True,
370887083.png,sad,sad,,True,
24927.png,sad,happy,,True,
3363.png,sad,sad,,True,
893847543.png,sad,sad,,True,
24517.png,sad,sad,,True,
287200692.png,sad,sad,,True,
5261.png,sad,sad,,True,
717200010.png,sad,sad,,True,
748155576.png,sad,sad,,True,
20362.png,sad,sad,,True,
725900473.png,sad,sad,,True,
130681377.png,sad,sad,,True,
2084.png,sad,sad,,True,
12840.png,sad,sad,,True,
11352.png,sad,sad,,True,
22014.png,sad,happy,,True,
656627566.png,sad,sad,,True,
10663.png,sad,sad,,True,
215912906.png,sad,sad,,True,
205997828.png,sad,sad,,True,
318860245.png,sad,sad,,True,
20402.png,sad,sad,,True,
22836.png,sad,sad,,True,
