image_name,true_class,predicted_class,confidence,detected,error
happy110_jpg.rf.812ff8822548f1bd0eb3a0297a0db1d6.jpg,happy,happy,,True,
happy-people-1024x768.jpeg,happy,happy,,True,
12085.png,happy,happy,,True,
228971318.png,happy,happy,,True,
77504069.png,happy,happy,,True,
777162214.png,happy,happy,,True,
772046756.png,happy,happy,,True,
33923.png,happy,happy,,True,
951331266.png,happy,happy,,True,
22179.png,happy,happy,,True,
20975.png,happy,happy,,True,
253994492.png,happy,happy,,True,
686099792.png,happy,happy,,True,
366.png,happy,happy,,True,
10327.png,happy,happy,,True,
34326.png,happy,happy,,True,
21501.png,happy,happy,,True,
32555.png,happy,happy,,True,
237768642.png,happy,happy,,True,
13558.png,happy,happy,,True,
30425.png,happy,happy,,True,
579521444.png,happy,happy,,True,
848997568.png,happy,unknown,,False,Resposta ambígua: neutral
711311467.png,happy,happy,,True,
33066.png,happy,happy,,True,
64140481.png,happy,happy,,True,
879193889.png,happy,happy,,True,
829647070.png,happy,happy,,True,
452825074.png,happy,happy,,True,
893707189.png,happy,happy,,True,
34456.png,happy,happy,,True,
24241.png,happy,happy,,True,
127657769.png,happy,happy,,True,
23171.png,happy,happy,,True,
813776923.png,happy,happy,,True,
553274468.png,happy,happy,,True,
533948945.png,happy,happy,,True,
23947.png,happy,happy,,True,
30906.png,happy,happy,,True,
686784931.png,happy,sad,,True,
902942.png,happy,happy,,True,
259225500.png,happy,happy,,True,
30903.png,happy,happy,,True,
724428183.png,happy,happy,,True,
197538709.png,happy,happy,,True,
774965590.png,happy,happy,,True,
11515.png,happy,happy,,True,
12356.png,happy,sad,,True,
2204.png,happy,happy,,True,
21979.png,happy,happy,,True,
207931355.png,happy,happy,,True,
241206229.png,happy,sad,,True,
32100.png,happy,happy,,True,
31179.png,happy,happy,,True,
7561.png,happy,happy,,True,
13443.png,happy,happy,,True,
7944.png,happy,happy,,True,
582015131.png,happy,happy,,True,
1266.png,happy,happy,,True,
383407476.png,happy,happy,,True,
5773.png,happy,happy,,True,
14932.png,happy,sad,,True,
796598968.png,happy,happy,,True,
226797998.png,happy,happy,,True,
259053426.png,happy,happy,,True,
13718.png,happy,sad,,True,
956895296.png,happy,happy,,True,
17740.png,happy,happy,,True,
4642.png,happy,happy,,True,
783776264.png,happy,happy,,True,
19817.png,happy,happy,,True,
215146627.png,happy,happy,,True,
340983942.png,happy,happy,,True,
26987.png,happy,happy,,True,
12377.png,happy,happy,,True,
284211446.png,happy,happy,,True,
976437382.png,happy,happy,,True,
170571418.png,happy,happy,,True,
12941.png,happy,happy,,True,
34560791.png,happy,happy,,True,
589524157.png,happy,happy,,True,
34880.png,happy,happy,,True,
19537.png,happy,happy,,True,
22600.png,happy,happy,,True,
32439.png,happy,happy,,True,
28514.png,happy,happy,,True,
28470.png,happy,happy,,True,
986914071.png,happy,happy,,True,
615652416.png,happy,happy,,True,
28909.png,happy,happy,,True,
540.png,happy,happy,,True,
32763.png,happy,sad,,True,
13342.png,happy,happy,,True,
24249.png,happy,sad,,True,
230318048.png,happy,happy,,True,
12704.png,happy,happy,,True,
747046203.png,happy,happy,,True,
33912.png,happy,unknown,,False,429 Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.
981181882.png,happy,happy,,True,
76428274.png,happy,happy,,True,
sad95_jpg.rf.749a338225a963b304223c13dfe4e803.jpg,sad,sad,,True,
sad34_jpg.rf.92341fbfa785ff665fb387b625b87fba.jpg,sad,sad,,True,
sad146_jpg.rf.6c2220b1a8d59bcf52720ff84a66010e.jpg,sad,sad,,True,
sad123_jpg.rf.2f25e9c8749fe666983fc090e8416ff4.jpg,sad,sad,,True,
sad37_jpg.rf.334f8442cdf8e5aadb005fef69f93faf.jpg,sad,sad,,True,
sad186_jpg.rf.04aca6b3310fb746e8eb607c7e1709d4.jpg,sad,sad,,True,
490379325.png,sad,sad,,True,
3222.png,sad,sad,,True,
16195.png,sad,happy,,True,
13953.png,sad,sad,,True,
5055.png,sad,sad,,True,
34484.png,sad,sad,,True,
17671.png,sad,sad,,True,
380570930.png,sad,sad,,True,
406859891.png,sad,sad,,True,
50780464.png,sad,sad,,True,
24247.png,sad,sad,,True,
7268.png,sad,sad,,True,
455559381.png,sad,sad,,True,
12057.png,sad,sad,,True,
544125155.png,sad,sad,,True,
785530741.png,sad,sad,,True,
180363926.png,sad,sad,,True,
34899.png,sad,sad,,True,
6000.png,sad,sad,,True,
22963.png,sad,sad,,True,
320030399.png,sad,sad,,True,
485316632.png,sad,sad,,True,
875913100.png,sad,sad,,True,
433229482.png,sad,sad,,True,
447259191.png,sad,sad,,True,
574625212.png,sad,sad,,True,
617590058.png,sad,sad,,True,
2412.png,sad,sad,,True,
924842902.png,sad,sad,,True,
87033021.png,sad,sad,,True,
57075840.png,sad,sad,,True,
18537.png,sad,sad,,True,
18906.png,sad,sad,,True,
189123354.png,sad,sad,,True,
21201.png,sad,sad,,True,
647923999.png,sad,sad,,True,
32903.png,sad,sad,,True,
832798146.png,sad,sad,,True,
22319.png,sad,sad,,True,
13852.png,sad,sad,,True,
23211.png,sad,sad,,True,
581488587.png,sad,sad,,True,
1875.png,sad,sad,,True,
21748.png,sad,sad,,True,
9391.png,sad,sad,,True,
31002.png,sad,sad,,True,
22861.png,sad,sad,,True,
982188184.png,sad,sad,,True,
184650721.png,sad,sad,,True,
1526.png,sad,sad,,True,
27461.png,sad,sad,,True,
1846.png,sad,sad,,True,
10607.png,sad,sad,,True,
447.png,sad,sad,,True,
853904689.png,sad,sad,,True,
33591.png,sad,sad,,True,
21988.png,sad,sad,,True,
13052.png,sad,sad,,True,
35056.png,sad,sad,,True,
662896571.png,sad,happy,,True,
127096361.png,sad,sad,,True,
445880292.png,sad,sad,,True,
9238.png,sad,happy,,True,
24766.png,sad,sad,,True,
1314.png,sad,sad,,True,
6241.png,sad,sad,,True,
16643439.png,sad,sad,,True,
882508267.png,sad,sad,,True,
889078765.png,sad,sad,,True,
184893145.png,sad,sad,,True,
6794.png,sad,sad,,True,
663131819.png,sad,happy,,True,
988.png,sad,sad,,True,
460311225.png,sad,sad,,True,
82451226.png,sad,sad,,True,
11800.png,sad,sad,,True,
266500277.png,sad,sad,,True,
24879.png,sad,happy,,True,
266878209.png,sad,sad,,True,
19440.png,sad,sad,,True,
897912449.png,sad,sad,,True,
30439.png,sad,sad,,True,
29140.png,sad,sad,,True,
602872895.png,sad,sad,,True,
23901.png,sad,sad,,True,
31336.png,sad,happy,,True,
5663.png,sad,sad,,True,
391384963.png,sad,sad,,True,
5500.png,sad,sad,,True,
5299.png,sad,sad,,True,
21052.png,sad,sad,,True,
443759364.png,sad,sad,,True,
