image_name,true_class,predicted_class,confidence,detected,error
happy39_jpg.rf.bdb18559d313588171be4643fd74d1ea.jpg,happy,happy,,True,
happy259_jpg.rf.dfc3a5ed2a4839ced754071f10182126.jpg,happy,happy,,True,
12734.png,happy,happy,,True,
12708.png,happy,happy,,True,
772288726.png,happy,happy,,True,
184124855.png,happy,happy,,True,
27638.png,happy,happy,,True,
16157.png,happy,happy,,True,
109553184.png,happy,happy,,True,
16221.png,happy,happy,,True,
23298.png,happy,happy,,True,
1152.png,happy,happy,,True,
9081.png,happy,happy,,True,
929551947.png,happy,sad,,True,
414945931.png,happy,happy,,True,
748359272.png,happy,happy,,True,
1355.png,happy,happy,,True,
208121645.png,happy,happy,,True,
15854.png,happy,happy,,True,
95780428.png,happy,happy,,True,
30380.png,happy,happy,,True,
502288175.png,happy,happy,,True,
29404.png,happy,happy,,True,
209383572.png,happy,happy,,True,
3743.png,happy,happy,,True,
11947.png,happy,happy,,True,
616325293.png,happy,happy,,True,
700671578.png,happy,happy,,True,
796053128.png,happy,happy,,True,
16967.png,happy,happy,,True,
448811196.png,happy,happy,,True,
123426811.png,happy,happy,,True,
171311091.png,happy,happy,,True,
1053.png,happy,happy,,True,
584714736.png,happy,happy,,True,
20096.png,happy,happy,,True,
329412259.png,happy,happy,,True,
14480.png,happy,happy,,True,
184138171.png,happy,sad,,True,
483259027.png,happy,happy,,True,
27856.png,happy,happy,,True,
925997959.png,happy,happy,,True,
8886.png,happy,happy,,True,
915260937.png,happy,happy,,True,
24355.png,happy,happy,,True,
10594.png,happy,happy,,True,
923959830.png,happy,happy,,True,
715115311.png,happy,happy,,True,
25671.png,happy,happy,,True,
86113792.png,happy,happy,,True,
302469702.png,happy,happy,,True,
24633.png,happy,happy,,True,
400277106.png,happy,happy,,True,
589092096.png,happy,happy,,True,
8310.png,happy,happy,,True,
31439.png,happy,happy,,True,
12789.png,happy,happy,,True,
647413610.png,happy,happy,,True,
132358176.png,happy,happy,,True,
13086.png,happy,happy,,True,
263425932.png,happy,happy,,True,
524770778.png,happy,happy,,True,
605791133.png,happy,unknown,,False,504 Deadline Exceeded
23815664.png,happy,happy,,True,
29867.png,happy,happy,,True,
955782274.png,happy,happy,,True,
22462.png,happy,happy,,True,
290468135.png,happy,happy,,True,
29447.png,happy,sad,,True,
12406.png,happy,happy,,True,
35536.png,happy,happy,,True,
749531834.png,happy,happy,,True,
31962.png,happy,happy,,True,
21218.png,happy,happy,,True,
253969001.png,happy,unknown,,False,Resposta ambígua: neutral
19008.png,happy,happy,,True,
5946.png,happy,happy,,True,
12216.png,happy,happy,,True,
711694817.png,happy,happy,,True,
12729.png,happy,happy,,True,
35625.png,happy,happy,,True,
25344.png,happy,happy,,True,
217761347.png,happy,happy,,True,
737604988.png,happy,happy,,True,
848400904.png,happy,happy,,True,
180855917.png,happy,happy,,True,
810843339.png,happy,happy,,True,
34841.png,happy,happy,,True,
13151.png,happy,happy,,True,
17045.png,happy,unknown,,False,504 Deadline Exceeded
394508892.png,happy,happy,,True,
277328621.png,happy,happy,,True,
33084.png,happy,happy,,True,
34264.png,happy,happy,,True,
31724.png,happy,happy,,True,
4838.png,happy,happy,,True,
25792.png,happy,happy,,True,
13037.png,happy,happy,,True,
770708604.png,happy,happy,,True,
486056481.png,happy,happy,,True,
sad72_jpg.rf.4dd5b906cf10d190c174387718f07928.jpg,sad,sad,,True,
sad53_jpg.rf.532cb4bdd8c52df00791fb4c409c8fd5.jpg,sad,happy,,True,
pexels-cottonbro-10496239.jpg,sad,sad,,True,
sad104_jpg.rf.1b62d76bf26c036f51da97809865ed40.jpg,sad,sad,,True,
3381.png,sad,sad,,True,
429864648.png,sad,sad,,True,
358100397.png,sad,sad,,True,
19310.png,sad,sad,,True,
419869029.png,sad,sad,,True,
